manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,abnormality_code,abnormality_name,local_datetime,abnormality_smr,abnomrmality_onmonitor,abnormality_onmonitor_id,abnormality_action_level,abnormality_type,abnormality_type_id
KOMATSU,PC300,8M0,C90461,2019-01-10T02:05:00+08:00,-1.934799,115.895766,879CKA,VENTILATING SENSOR + OPEN CIRCUIT,2019-01-09T23:36:32+07:00,623779.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC300,8M0,C90449,2019-01-10T02:22:00+08:00,0.623499,117.439899,AB00KE,ALTERNATOR + DEFECTIVE CHARGING,2019-01-09T00:09:31+07:00,697880.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,PC300,8M0,C90446,2019-01-10T02:13:00+08:00,2.049167,117.401033,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T01:22:39+07:00,496446.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90442,2019-01-10T02:30:00+08:00,1.902233,117.292299,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T21:32:42+07:00,603921.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90436,2019-01-10T01:05:43+07:00,-3.4682,115.581766,B@BCZK,COOLANT + DECREASE IN QUANTITY,2019-01-09T22:09:44+07:00,313957.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90436,2019-01-10T01:05:43+07:00,-3.4682,115.581766,B@BCZK,COOLANT + DECREASE IN QUANTITY,2019-01-09T06:38:30+07:00,313548.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90418,2019-01-09T09:12:18+08:00,-0.979366,114.3564,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T04:07:57+07:00,646808.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90413,2019-01-10T01:03:55+07:00,-4.785833,119.623633,B@BCZK,COOLANT + DECREASE IN QUANTITY,2019-01-09T06:22:17+07:00,282015.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90367,2019-01-10T02:39:00+08:00,0.151533,117.362,879FMC,AIR MIX DAMPER + MALFUNCTION,2019-01-09T22:35:01+07:00,848177.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90367,2019-01-10T02:39:00+08:00,0.151533,117.362,879EMC,VENTILATION DAMPER + MALFUNCTION,2019-01-09T22:35:11+07:00,848177.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90351,2019-01-10T02:13:00+08:00,-3.545566,115.636099,DHPBMA,REAR PUMP OIL PRESSURE SENSOR + DEFECTIVE FUNCTION,2019-01-09T11:58:34+07:00,682997.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90350,2019-01-10T01:18:00+07:00,-0.422866,117.260033,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T23:54:28+07:00,760655.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90315,2019-01-10T02:09:00+08:00,-0.228966,117.1321,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T22:42:42+07:00,1058516.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90314,2019-01-10T02:25:18+08:00,2.361699,117.533866,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T12:38:56+07:00,1218364.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90308,2017-10-12T13:44:39+07:00,-0.373599,115.797233,DHA4KA,AIR CLEANER CLOGGING SENSOR(1) + OPEN CIRCUIT,2019-01-09T07:11:36+07:00,938487.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90303,2019-01-10T01:26:19+07:00,0.139199,117.277632,B@BCZK,COOLANT + DECREASE IN QUANTITY,2019-01-09T07:35:08+07:00,5208183.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90303,2019-01-10T01:26:19+07:00,0.139199,117.277632,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T07:34:38+07:00,5208183.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90303,2019-01-10T01:26:19+07:00,0.139199,117.277632,AB00KE,ALTERNATOR + DEFECTIVE CHARGING,2019-01-09T07:37:14+07:00,5208184.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,PC300,8M0,C90303,2019-01-10T01:26:19+07:00,0.139199,117.277632,879BKA,OUTER SENSOR + OPEN CIRCUIT,2019-01-09T07:34:33+07:00,5208183.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC300,8M0,C90300,2019-01-09T02:29:19+08:00,-0.306166,114.840433,CA429,WATER IN FUEL SENSOR LOW ERROR,2019-01-09T01:32:03+07:00,978850.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90300,2019-01-09T02:29:19+08:00,-0.306166,114.840433,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T01:34:52+07:00,978852.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90300,2019-01-09T02:29:19+08:00,-0.306166,114.840433,CA131,THROTTLE SENSOR HIGH ERROR,2019-01-09T09:03:41+07:00,979106.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC300,8M0,C90300,2019-01-09T02:29:19+08:00,-0.306166,114.840433,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T01:32:01+07:00,978850.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90298,2019-01-10T02:30:20+08:00,-4.789233,119.628633,879CKA,VENTILATING SENSOR + OPEN CIRCUIT,2019-01-09T06:44:30+07:00,579690.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC300,8M0,C90295,2019-01-10T02:33:20+08:00,-4.788866,119.6252,DHS3MA,ARM IN PPC PRESSURE SENSOR + DEFECTIVE FUNCTION,2019-01-09T17:11:46+07:00,631938.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90295,2019-01-10T02:33:20+08:00,-4.788866,119.6252,879CKA,VENTILATING SENSOR + OPEN CIRCUIT,2019-01-09T06:32:51+07:00,631426.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC300,8M0,C90292,2019-01-10T01:11:00+07:00,2.122233,117.182833,879BKA,OUTER SENSOR + OPEN CIRCUIT,2019-01-09T23:50:30+07:00,43380.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC300,8M0,C90288,2019-01-09T01:19:20+07:00,-1.410166,101.7283,CA429,WATER IN FUEL SENSOR LOW ERROR,2019-01-09T07:57:33+07:00,1051676.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90288,2019-01-09T01:19:20+07:00,-1.410166,101.7283,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T07:57:32+07:00,1051676.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90285,2019-01-10T02:33:20+08:00,-2.2564,115.431033,CA429,WATER IN FUEL SENSOR LOW ERROR,2019-01-09T00:00:02+07:00,1066701.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90285,2019-01-10T02:33:20+08:00,-2.2564,115.431033,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T02:23:13+07:00,1066844.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90280,2019-01-10T01:06:20+07:00,-3.680033,115.474466,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T06:48:26+07:00,591769.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90272,2019-01-10T02:01:18+08:00,-2.247566,115.558466,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T07:19:08+07:00,668221.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90271,2016-01-18T09:50:42+07:00,-3.460732,114.782466,CA435,ENG OIL PRESS SW ERROR,2019-01-09T23:59:47+07:00,1075595.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90271,2016-01-18T09:50:42+07:00,-3.460732,114.782466,CA435,ENG OIL PRESS SW ERROR,2019-01-09T05:43:03+07:00,1074711.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90271,2016-01-18T09:50:42+07:00,-3.460732,114.782466,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T23:59:50+07:00,1075595.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90271,2016-01-18T09:50:42+07:00,-3.460732,114.782466,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T06:01:23+07:00,1074711.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90271,2016-01-18T09:50:42+07:00,-3.460732,114.782466,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T05:43:05+07:00,1074711.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90268,2019-01-09T01:11:21+07:00,-3.271033,101.945033,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T01:20:50+07:00,791491.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90265,2019-01-10T01:15:00+07:00,-3.810566,115.300566,CA559,RAIL PRESS LOW ERROR,2019-01-09T23:01:18+07:00,836371.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90259,2019-01-10T01:34:20+07:00,0.309766,116.170266,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T07:50:57+07:00,606547.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90259,2019-01-10T01:34:20+07:00,0.309766,116.170266,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T07:50:57+07:00,606547.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90252,2019-01-10T01:36:22+07:00,-5.838333,105.7684,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T08:18:40+07:00,626122.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90249,2019-01-10T01:25:22+07:00,-2.382933,104.047233,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T08:23:47+07:00,968322.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90249,2019-01-10T01:25:22+07:00,-2.382933,104.047233,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T08:23:46+07:00,968322.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90242,2019-01-10T02:44:00+08:00,-0.467333,115.365599,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T06:45:47+07:00,590000.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90226,2019-01-10T01:41:00+07:00,-3.679666,115.474266,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T06:16:11+07:00,751816.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90224,2019-01-10T01:40:00+07:00,-0.3838,117.294066,DW91KA,TRAVEL NEUTRAL SOLENOID VALVE + OPEN CIRCUIT,2019-01-09T00:57:36+07:00,889621.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90224,2019-01-10T01:40:00+07:00,-0.3838,117.294066,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T00:52:55+07:00,889616.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90224,2019-01-10T01:40:00+07:00,-0.3838,117.294066,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T18:23:27+07:00,889744.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90223,2019-01-10T02:47:23+08:00,-1.9259,115.859433,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T00:18:37+07:00,1280597.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90223,2019-01-10T02:47:23+08:00,-1.9259,115.859433,CA123,CHG AIR PRESS SENSOR LOW ERROR,2019-01-09T00:18:38+07:00,1280597.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC300,8M0,C90223,2019-01-10T02:47:23+08:00,-1.9259,115.859433,B@BCNS,COOLANT + OVERHEAT,2019-01-09T04:27:41+07:00,1280722.0,Yes,1.0,L02,Mechanical,1.0
KOMATSU,PC300,8M0,C90223,2019-01-10T02:47:23+08:00,-1.9259,115.859433,AB00KE,ALTERNATOR + DEFECTIVE CHARGING,2019-01-09T01:59:55+07:00,1280598.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,PC300,8M0,C90151,2019-01-10T01:01:28+07:00,-1.033466,115.056699,CA559,RAIL PRESS LOW ERROR,2019-01-09T20:47:46+07:00,783950.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90150,2019-01-09T01:27:26+07:00,-7.786466,112.898499,DWK0KB,2-STAGE RELIEF SOLENOID VALVE + SHORT CIRCUIT,2019-01-09T07:45:17+07:00,560597.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90150,2019-01-09T01:27:26+07:00,-7.786466,112.898499,DWK0KA,2-STAGE RELIEF SOLENOID VALVE + OPEN CIRCUIT,2019-01-09T13:16:13+07:00,560793.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90150,2019-01-09T01:27:26+07:00,-7.786466,112.898499,DW45KB,SWING BRAKE SOLENOID VALVE + SHORT CIRCUIT,2019-01-09T08:26:03+07:00,560638.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC300,8M0,C90150,2019-01-09T01:27:26+07:00,-7.786466,112.898499,CA221,AMBIENT PRESS SENS HIGH ERROR,2019-01-09T07:56:09+07:00,560608.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90138,2019-01-09T02:05:00+08:00,-0.6834,116.947233,879FMC,AIR MIX DAMPER + MALFUNCTION,2019-01-09T18:20:38+07:00,1073512.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90131,2019-01-10T04:11:42+07:00,-0.8514,115.470333,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T17:26:06+07:00,1317536.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90131,2019-01-10T04:11:42+07:00,-0.8514,115.470333,879FMC,AIR MIX DAMPER + MALFUNCTION,2019-01-09T19:24:05+07:00,1317634.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90122,2019-01-10T01:33:29+07:00,-2.320433,102.7869,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T08:13:56+07:00,895802.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90122,2019-01-10T01:33:29+07:00,-2.320433,102.7869,AB00KE,ALTERNATOR + DEFECTIVE CHARGING,2019-01-09T08:15:01+07:00,895803.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,PC300,8M0,C90121,2019-01-10T02:55:34+07:00,-0.861833,115.439099,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T01:05:59+07:00,1482702.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90121,2019-01-10T02:55:34+07:00,-0.861833,115.439099,AA10NX,AIR CLEANER ELEMENT + CLOGGING,2019-01-09T01:07:28+07:00,1482703.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90117,2019-01-10T01:03:00+07:00,2.120366,117.183499,879FMC,AIR MIX DAMPER + MALFUNCTION,2019-01-09T06:02:00+07:00,791092.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90116,2019-01-10T01:42:31+07:00,-3.761266,103.583699,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T11:44:21+07:00,512099.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90116,2019-01-10T01:42:31+07:00,-3.761266,103.583699,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T11:44:19+07:00,512099.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90109,2019-01-10T02:34:00+08:00,-3.888433,115.107266,DHSDMA,BUCKET DUMP PPC PRESSURE SENSOR + DEFECTIVE FUNCTION,2019-01-09T11:11:06+07:00,864951.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90102,2019-01-10T02:06:31+08:00,-3.315999,114.937766,879CKA,VENTILATING SENSOR + OPEN CIRCUIT,2019-01-09T07:52:39+07:00,796223.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC300,8M0,C90099,2019-01-09T02:08:00+08:00,-0.4834,115.714532,879AKA,INNER SENSOR + OPEN CIRCUIT,2019-01-09T00:00:40+07:00,1413558.0,No,0.0,L00,Electrical,0.0
KOMATSU,PC300,8M0,C90094,2019-01-10T01:38:30+07:00,-8.593232,114.052233,DHS9MA,BOOM DOWN PPC PRESSURE SENSOR + DEFECTIVE FUNCTION,2019-01-09T16:04:10+07:00,754452.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90093,2019-01-10T01:46:56+07:00,-0.778166,115.671466,DHS4MA,BUCKET CURL PPC PRESSURE SENSOR + DEFECTIVE FUNCTION,2019-01-09T06:45:45+07:00,1289346.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90093,2019-01-10T01:46:56+07:00,-0.778166,115.671466,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T06:24:05+07:00,1289344.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90093,2019-01-10T01:46:56+07:00,-0.778166,115.671466,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T06:24:03+07:00,1289344.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90081,2018-07-27T16:50:43+07:00,-3.4615,114.7825,DA2QKR,G/P CONTROLLER CAN COMMUNICATION 2 + COMMUNICATION ERROR (COMPO LINE),2019-01-09T08:18:30+07:00,1037608.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC300,8M0,C90081,2018-07-27T16:50:43+07:00,-3.4615,114.7825,B@BCZK,COOLANT + DECREASE IN QUANTITY,2019-01-09T08:18:59+07:00,1037608.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90067,2019-01-10T01:34:30+07:00,0.086266,117.241566,B@BCZK,COOLANT + DECREASE IN QUANTITY,2019-01-09T00:46:32+07:00,603047.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90067,2019-01-10T01:34:30+07:00,0.086266,117.241566,879FMC,AIR MIX DAMPER + MALFUNCTION,2019-01-09T00:46:07+07:00,603047.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90067,2019-01-10T01:34:30+07:00,0.086266,117.241566,879EMC,VENTILATION DAMPER + MALFUNCTION,2019-01-09T00:46:07+07:00,603047.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90065,2019-01-10T01:31:00+07:00,-3.117266,115.196166,DHA4KA,AIR CLEANER CLOGGING SENSOR(1) + OPEN CIRCUIT,2019-01-09T00:13:26+07:00,986779.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90065,2019-01-10T01:31:00+07:00,-3.117266,115.196166,DAZQKR,AIR CONTROLLER CAN COMMUNICATION 2 + COMMUNICATION ERROR (COMPO LINE),2019-01-09T00:13:31+07:00,986779.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90065,2019-01-10T01:31:00+07:00,-3.117266,115.196166,CA559,RAIL PRESS LOW ERROR,2019-01-09T20:13:41+07:00,987663.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90065,2019-01-10T01:31:00+07:00,-3.117266,115.196166,CA429,WATER IN FUEL SENSOR LOW ERROR,2019-01-09T00:45:13+07:00,986811.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90065,2019-01-10T01:31:00+07:00,-3.117266,115.196166,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T00:13:28+07:00,986779.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90065,2019-01-10T01:31:00+07:00,-3.117266,115.196166,CA2555,GRID HTR RELAY VOLT LOW ERROR,2019-01-09T00:13:29+07:00,986779.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90065,2019-01-10T01:31:00+07:00,-3.117266,115.196166,B@BCZK,COOLANT + DECREASE IN QUANTITY,2019-01-09T00:13:57+07:00,986780.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90065,2019-01-10T01:31:00+07:00,-3.117266,115.196166,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T06:11:04+07:00,987055.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90065,2019-01-10T01:31:00+07:00,-3.117266,115.196166,AB00KE,ALTERNATOR + DEFECTIVE CHARGING,2019-01-09T00:14:42+07:00,986780.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,PC300,8M0,C90065,2019-01-10T01:31:00+07:00,-3.117266,115.196166,AA10NX,AIR CLEANER ELEMENT + CLOGGING,2019-01-09T00:14:12+07:00,986780.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90061,2019-01-10T01:10:32+07:00,-3.207233,115.040566,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T06:35:39+07:00,619246.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90052,2019-01-10T02:09:31+08:00,-2.134099,113.002199,AB00KE,ALTERNATOR + DEFECTIVE CHARGING,2019-01-09T09:38:57+07:00,345789.0,Yes,1.0,L03,Mechanical,1.0
KOMATSU,PC300,8M0,C90043,2019-01-10T01:06:25+07:00,-2.019167,115.583567,DY2CKA,WIND WASHER MOTOR + OPEN CIRCUIT,2019-01-09T11:59:30+07:00,360107.0,No,0.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90043,2019-01-10T01:06:25+07:00,-2.019167,115.583567,DXE0KB,LS CONTROL EPC SOLENOID VALVE + SHORT CIRCUIT,2019-01-09T11:59:28+07:00,360107.0,No,0.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90043,2019-01-10T01:06:25+07:00,-2.019167,115.583567,DXA0KB,TVC SOLENOID VALVE + SHORT CIRCUIT,2019-01-09T11:59:28+07:00,360107.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90043,2019-01-10T01:06:25+07:00,-2.019167,115.583567,DXA0KA,TVC SOLENOID VALVE + OPEN CIRCUIT,2019-01-09T12:03:45+07:00,360107.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90043,2019-01-10T01:06:25+07:00,-2.019167,115.583567,DW91KB,TRAVEL NEUTRAL SOLENOID VALVE + SHORT CIRCUIT,2019-01-09T11:59:28+07:00,360107.0,No,0.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90043,2019-01-10T01:06:25+07:00,-2.019167,115.583567,DW43KB,TRAVEL SPEED SOLENOID VALVE + SHORT CIRCUIT,2019-01-09T11:59:28+07:00,360107.0,No,0.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90043,2019-01-10T01:06:25+07:00,-2.019167,115.583567,DHS4MA,BUCKET CURL PPC PRESSURE SENSOR + DEFECTIVE FUNCTION,2019-01-09T13:34:16+07:00,360110.0,No,0.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90041,2019-01-10T01:15:31+07:00,-3.388499,122.353866,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T14:21:02+07:00,935009.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90034,2019-01-10T01:10:33+07:00,-2.9683,115.2102,CA451,RAIL PRESS SENSOR HIGH ERROR,2019-01-09T06:13:48+07:00,626121.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC300,8M0,C90034,2019-01-10T01:10:33+07:00,-2.9683,115.2102,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T06:13:47+07:00,626121.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90029,2019-01-10T01:28:33+07:00,-6.508232,106.519266,CA222,AMBIENT PRESS SENS LOW ERROR,2019-01-09T08:32:49+07:00,656670.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90022,2019-01-10T01:44:00+07:00,-0.400433,117.093033,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T00:06:30+07:00,1108045.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90022,2019-01-10T01:44:00+07:00,-0.400433,117.093033,B@BCNS,COOLANT + OVERHEAT,2019-01-09T01:49:04+07:00,1108148.0,Yes,1.0,L02,Mechanical,1.0
KOMATSU,PC300,8M0,C90022,2019-01-10T01:44:00+07:00,-0.400433,117.093033,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T06:43:26+07:00,1108333.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90021,2019-01-09T19:08:21+07:00,-0.995766,114.3759,CA429,WATER IN FUEL SENSOR LOW ERROR,2019-01-09T05:30:45+07:00,825636.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90021,2019-01-09T19:08:21+07:00,-0.995766,114.3759,CA428,WATER IN FUEL SENSOR HIGH ERROR,2019-01-09T06:46:48+07:00,825669.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90021,2019-01-09T19:08:21+07:00,-0.995766,114.3759,B@BCZK,COOLANT + DECREASE IN QUANTITY,2019-01-09T05:31:15+07:00,825636.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90021,2019-01-09T19:08:21+07:00,-0.995766,114.3759,B@BAZK,ENGINE OIL + DECREASE IN QUANTITY,2019-01-09T05:30:45+07:00,825636.0,Yes,1.0,L01,Mechanical,1.0
KOMATSU,PC300,8M0,C90021,2019-01-09T19:08:21+07:00,-0.995766,114.3759,879EMC,VENTILATION DAMPER + MALFUNCTION,2019-01-09T05:30:55+07:00,825636.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90019,2019-01-10T01:04:34+07:00,-6.852433,107.400132,879EMC,VENTILATION DAMPER + MALFUNCTION,2019-01-09T08:21:44+07:00,317312.0,Yes,1.0,L01,Electrical,0.0
KOMATSU,PC300,8M0,C90013,2019-01-10T01:40:23+07:00,-3.029733,115.130399,DA22KK,G/P CONTROLLER OUTPUT POWER LINE + SOURCE VOLTAGE DROP,2019-01-09T11:52:52+07:00,714598.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC300,8M0,C90013,2019-01-10T01:40:23+07:00,-3.029733,115.130399,D19JKZ,PERSONAL CODE RELAY + OPEN CIRCUT OR SHORT CIRCUIT,2019-01-09T11:52:53+07:00,714598.0,Yes,1.0,L03,Electrical,0.0
KOMATSU,PC300,8M0,C90013,2019-01-10T01:40:23+07:00,-3.029733,115.130399,CA559,RAIL PRESS LOW ERROR,2019-01-09T18:26:42+07:00,714878.0,Yes,1.0,L01,Electrical,0.0
