manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_origin,gps_datum,gps_latitude,gps_longitude
KOMATSU,PC200,8,C65899,2019-01-10T01:03:00+07:00,measure,WGS84,-6.395732,106.550333
KOMATSU,PC200,8,C65893,1980-01-01T07:00:00+07:00,measure,WGS84,0.0,0.0
KOMATSU,PC200,8,C65892,2017-07-24T09:19:00+07:00,measure,WGS84,-6.313466,106.907899
KOMATSU,PC200,8,C65890,2019-01-10T01:21:00+07:00,measure,WGS84,-8.763366,121.004532
KOMATSU,PC200,8,C65694,2018-10-24T01:13:00+07:00,measure,WGS84,0.402999,102.363066
KOMATSU,PC200,8,C65667,2014-11-13T22:55:00+07:00,measure,WGS84,-2.890399,105.583499
KOMATSU,PC200,8,C65665,2018-05-27T01:19:00+07:00,measure,WGS84,-0.9238,117.032299
KOMATSU,PC200,8,C65560,2014-09-13T01:33:00+07:00,measure,WGS84,-6.557266,106.749266
KOMATSU,PC200,8,C65559,2018-09-24T17:25:00+07:00,measure,WGS84,-6.016332,105.957799
KOMATSU,PC200,8,C65558,2019-01-10T01:25:00+07:00,measure,WGS84,-2.526199,140.707999
KOMATSU,PC200,8,C65557,2012-04-25T13:40:00+07:00,measure,WGS84,-3.747266,103.666599
KOMATSU,PC200,8,C65556,2017-12-28T01:01:00+07:00,measure,WGS84,-2.487166,113.008733
KOMATSU,PC200,8,C65555,2018-11-01T10:05:00+07:00,measure,WGS84,-1.662299,120.659199
KOMATSU,PC200,8,C65553,2018-01-21T03:42:00+08:00,measure,WGS84,-0.420599,114.862866
KOMATSU,PC200,8,C65544,2018-12-03T15:43:00+07:00,measure,WGS84,-5.412999,105.295633
KOMATSU,PC200,8,C65543,2016-01-09T01:13:00+07:00,measure,WGS84,-4.498033,122.283567
KOMATSU,PC200,8,C65541,2019-01-10T01:29:00+07:00,measure,WGS84,1.9734,117.353666
KOMATSU,PC200,8,C65538,2017-12-20T05:35:00+07:00,measure,WGS84,0.459699,127.923366
KOMATSU,PC200,8,C65534,2019-01-10T01:37:00+07:00,measure,WGS84,-2.455533,119.457266
KOMATSU,PC200,8,C65533,2019-01-10T01:44:00+07:00,measure,WGS84,-1.879867,106.0408
KOMATSU,PC200,8,C65532,2017-02-19T01:38:00+07:00,measure,WGS84,0.515866,127.880633
KOMATSU,PC200,8,C65531,2018-04-03T08:29:00+07:00,measure,WGS84,-6.814733,108.694899
KOMATSU,PC200,8,C65529,2016-03-17T01:15:00+07:00,measure,WGS84,-7.197032,112.6757
KOMATSU,PC200,8,C65528,2018-12-27T15:11:00+07:00,measure,WGS84,-6.932799,110.190266
KOMATSU,PC200,8,C65527,2012-07-04T04:30:00+08:00,measure,WGS84,-2.278966,112.7715
KOMATSU,PC200,8,C65526,2018-03-30T01:23:00+07:00,measure,WGS84,-7.353966,108.780366
KOMATSU,PC200,8,C65525,2017-10-20T13:25:00+07:00,measure,WGS84,-6.195599,106.683133
KOMATSU,PC200,8,C65524,2019-01-10T00:53:00+07:00,measure,WGS84,-6.998033,110.043232
KOMATSU,PC200,8,C65504,2019-01-10T02:30:00+08:00,measure,WGS84,-6.853733,107.393232
KOMATSU,PC200,8,C65499,2016-06-28T15:11:00+07:00,measure,WGS84,-6.114933,106.869466
KOMATSU,PC200,8,C65497,2017-01-07T06:26:00+07:00,measure,WGS84,4.185266,97.855732
KOMATSU,PC200,8,C65496,2014-11-23T17:51:00+08:00,measure,WGS84,-2.366667,112.799766
KOMATSU,PC200,8,C65491,2019-01-10T01:05:00+07:00,measure,WGS84,4.174199,117.444167
KOMATSU,PC200,8,C65486,2018-01-11T01:33:00+07:00,measure,WGS84,-6.8927,107.8238
KOMATSU,PC200,8,C65485,2015-01-23T01:19:00+07:00,measure,WGS84,-8.213266,112.039466
KOMATSU,PC200,8,C65484,2015-09-03T17:50:00+08:00,measure,WGS84,-6.1909,106.669899
KOMATSU,PC200,8,C65483,2016-08-24T01:38:00+08:00,measure,WGS84,-7.668766,109.424867
KOMATSU,PC200,8,C65482,2019-01-10T01:18:00+07:00,measure,WGS84,-1.535333,127.411133
KOMATSU,PC200,8,C65478,2017-04-17T21:40:00+07:00,measure,WGS84,-6.563166,107.877866
KOMATSU,PC200,8,C65473,2016-04-05T02:04:00+08:00,measure,WGS84,-0.637766,114.497199
KOMATSU,PC200,8,C65472,2018-04-02T13:14:00+07:00,measure,WGS84,-1.081099,131.5583
KOMATSU,PC200,8,C65469,2015-08-30T01:55:00+08:00,measure,WGS84,-6.623599,107.502166
KOMATSU,PC200,8,C65467,2019-01-07T01:05:00+07:00,measure,WGS84,3.5284,98.7534
KOMATSU,PC200,8,C65464,2018-12-27T00:40:00+07:00,measure,WGS84,-5.412999,105.2957
KOMATSU,PC200,8,C65456,2014-11-16T19:33:00+07:00,measure,WGS84,-2.662566,111.667266
KOMATSU,PC200,8,C65455,2018-10-23T17:05:00+07:00,measure,WGS84,-0.639299,116.274
KOMATSU,PC200,8,C65454,2016-12-28T10:06:00+07:00,measure,WGS84,-3.471332,105.581866
KOMATSU,PC200,8,C65453,2018-12-05T11:15:00+08:00,measure,WGS84,-1.763166,120.630833
KOMATSU,PC200,8,C65452,2016-09-02T08:37:00+07:00,measure,WGS84,0.744333,122.706799
KOMATSU,PC200,8,C65446,2013-11-08T09:49:00+08:00,measure,WGS84,-1.242632,116.943133
KOMATSU,PC200,8,C65444,2019-01-10T01:02:00+07:00,measure,WGS84,-2.9276,108.221933
KOMATSU,PC200,8,C65443,2019-01-10T01:16:00+07:00,measure,WGS84,-2.862266,122.1782
KOMATSU,PC200,8,C65438,2016-11-23T02:30:00+08:00,measure,WGS84,-2.901067,121.995766
KOMATSU,PC200,8,C65437,2017-11-06T13:04:00+07:00,measure,WGS84,-0.518533,101.530166
KOMATSU,PC200,8,C65436,2016-04-22T01:28:00+07:00,measure,WGS84,-1.750933,115.046833
KOMATSU,PC200,8,C65426,2016-10-27T00:33:00+07:00,measure,WGS84,-8.855933,120.904699
KOMATSU,PC200,8,C65421,2019-01-10T01:32:00+07:00,measure,WGS84,-4.612166,105.6207
KOMATSU,PC200,8,C65416,2016-11-15T11:06:00+08:00,measure,WGS84,-0.554199,117.115132
KOMATSU,PC200,8,C65408,2016-05-13T02:10:00+08:00,measure,WGS84,-4.485732,119.619199
KOMATSU,PC200,8,C65407,2017-04-02T02:17:00+08:00,measure,WGS84,-6.3177,120.4764
KOMATSU,PC200,8,C65402,2015-09-15T02:32:00+08:00,measure,WGS84,-1.167999,116.840599
KOMATSU,PC200,8,C65391,2017-02-27T01:09:00+09:00,measure,WGS84,0.3508,128.666233
KOMATSU,PC200,8,C65389,2016-01-14T01:40:00+08:00,measure,WGS84,4.301966,117.1515
KOMATSU,PC200,8,C65381,2015-05-31T01:32:00+07:00,measure,WGS84,-2.189666,110.164766
KOMATSU,PC200,8,C65378,2015-09-22T03:30:00+09:00,measure,WGS84,0.872967,124.4959
KOMATSU,PC200,8,C65374,2017-09-10T02:19:00+08:00,measure,WGS84,-2.891766,121.951733
KOMATSU,PC200,8,C65372,2019-01-10T01:04:00+07:00,measure,WGS84,-2.221099,115.4595
KOMATSU,PC200,8,C65371,2017-06-04T01:18:00+07:00,measure,WGS84,-3.722199,122.318433
KOMATSU,PC200,8,C65364,2016-04-30T15:27:00+07:00,measure,WGS84,-7.722433,112.0338
KOMATSU,PC200,8,C65363,2017-07-24T20:51:00+07:00,measure,WGS84,-7.789699,112.861067
KOMATSU,PC200,8,C65358,2019-01-10T01:21:00+07:00,measure,WGS84,-1.676533,105.965499
KOMATSU,PC200,8,C65357,2019-01-10T01:00:00+07:00,measure,WGS84,-7.438033,109.074699
KOMATSU,PC200,8,C65355,2016-05-26T01:07:00+07:00,measure,WGS84,0.901233,118.898333
KOMATSU,PC200,8,C65354,2018-04-26T16:33:00+07:00,measure,WGS84,-2.725766,101.447433
KOMATSU,PC200,8,C65346,2018-12-23T01:18:00+07:00,measure,WGS84,-6.2157,106.465766
KOMATSU,PC200,8,C65344,2019-01-10T01:04:00+07:00,measure,WGS84,-3.030299,108.199532
KOMATSU,PC200,8,C65341,2016-01-31T17:56:00+08:00,measure,WGS84,-1.513099,113.606266
KOMATSU,PC200,8,C65340,2015-06-27T01:28:00+07:00,measure,WGS84,-0.272199,109.807233
KOMATSU,PC200,8,C65338,2018-04-07T03:17:00+09:00,measure,WGS84,-0.8146,119.802367
KOMATSU,PC200,8,C65337,2015-12-11T03:37:00+09:00,measure,WGS84,-6.204532,106.470066
KOMATSU,PC200,8,C65335,2012-08-16T18:26:00+09:00,measure,WGS84,-0.9688,116.794666
KOMATSU,PC200,8,C65332,2018-12-30T23:03:00+07:00,measure,WGS84,-2.942733,108.201933
KOMATSU,PC200,8,C65328,2017-05-29T01:44:00+07:00,measure,WGS84,-6.256067,106.620266
KOMATSU,PC200,8,C65327,2019-01-10T01:58:00+08:00,measure,WGS84,-2.896366,115.2676
KOMATSU,PC200,8,C65326,2019-01-10T01:32:00+07:00,measure,WGS84,-0.845966,101.2052
KOMATSU,PC200,8,C65320,2016-11-10T14:55:00+07:00,measure,WGS84,0.901332,118.898466
KOMATSU,PC200,8,C65317,2014-04-04T01:38:00+07:00,measure,WGS84,-5.690233,104.9739
KOMATSU,PC200,8,C65311,2018-03-13T01:29:00+07:00,measure,WGS84,-6.291633,106.9584
KOMATSU,PC200,8,C65310,2018-07-17T01:19:00+07:00,measure,WGS84,-1.687967,105.988533
KOMATSU,PC200,8,C65309,2017-05-14T01:22:00+07:00,measure,WGS84,-6.341599,106.303966
KOMATSU,PC200,8,C65305,2017-09-18T01:35:00+07:00,measure,WGS84,-2.124532,116.067399
KOMATSU,PC200,8,C65303,2017-09-09T00:53:00+07:00,measure,WGS84,-5.1114,104.935766
KOMATSU,PC200,8,C65302,2017-09-12T22:10:00+07:00,measure,WGS84,-0.551799,117.109266
KOMATSU,PC200,8,C65289,2014-12-23T07:18:00+07:00,measure,WGS84,-6.3484,107.0002
KOMATSU,PC200,8,C65281,2017-10-02T01:23:00+07:00,measure,WGS84,-6.376633,106.970933
KOMATSU,PC200,8,C65280,2011-04-23T01:08:00+08:00,measure,WGS84,-0.087,115.629799
KOMATSU,PC200,8,C65272,2015-05-08T02:02:00+08:00,measure,WGS84,2.122032,117.225599
KOMATSU,PC200,8,C65266,2019-01-10T01:23:00+07:00,measure,WGS84,1.0114,121.997533
KOMATSU,PC200,8,C65254,2019-01-09T01:08:00+07:00,measure,WGS84,-6.703099,108.402266
KOMATSU,PC200,8,C65240,2016-10-28T01:25:00+07:00,measure,WGS84,-6.934532,107.7044
KOMATSU,PC200,8,C65239,2018-12-04T05:06:00+08:00,measure,WGS84,-0.468533,117.127299
KOMATSU,PC200,8,C65237,2017-10-25T01:32:00+07:00,measure,WGS84,-2.449799,133.121199
KOMATSU,PC200,8,C65235,2017-01-13T10:11:00+07:00,measure,WGS84,-2.931332,116.237733
KOMATSU,PC200,8,C65234,2016-04-08T01:28:00+07:00,measure,WGS84,-5.993533,106.089233
KOMATSU,PC200,8,C65231,2019-01-10T02:28:00+08:00,measure,WGS84,-2.142866,114.8369
KOMATSU,PC200,8,C65228,2016-02-23T01:11:00+07:00,measure,WGS84,-2.4784,119.383866
KOMATSU,PC200,8,C65219,2016-06-21T03:01:00+09:00,measure,WGS84,-0.686266,132.035166
KOMATSU,PC200,8,C65218,2017-09-19T10:01:00+09:00,measure,WGS84,2.039733,117.452766
KOMATSU,PC200,8,C65217,2014-09-29T00:59:00+09:00,measure,WGS84,-1.266199,132.503966
KOMATSU,PC200,8,C65216,2016-08-31T18:32:00+09:00,measure,WGS84,-0.644566,131.918766
KOMATSU,PC200,8,C65213,2018-08-19T01:32:00+07:00,measure,WGS84,-2.001633,103.927899
KOMATSU,PC200,8,C65212,2019-01-10T01:43:00+07:00,measure,WGS84,-1.339966,116.642566
KOMATSU,PC200,8,C65198,2018-03-03T18:58:00+07:00,measure,WGS84,-0.316099,117.131599
KOMATSU,PC200,8,C65197,2014-05-30T00:06:00+08:00,measure,WGS84,-2.305766,119.164299
KOMATSU,PC200,8,C65196,2016-10-16T15:17:00+08:00,measure,WGS84,-1.1834,116.884532
KOMATSU,PC200,8,C65187,2019-01-01T02:00:00+08:00,measure,WGS84,0.8789,114.694933
KOMATSU,PC200,8,C65185,2015-07-14T10:38:00+08:00,measure,WGS84,-0.580633,117.233666
KOMATSU,PC200,8,C65182,2018-12-27T01:24:00+07:00,measure,WGS84,-3.549033,118.977032
KOMATSU,PC200,8,C65164,2017-08-21T00:54:00+09:00,measure,WGS84,0.377,124.007266
KOMATSU,PC200,8,C65163,2015-03-14T02:52:00+09:00,measure,WGS84,1.438333,124.762399
KOMATSU,PC200,8,C65162,1980-01-01T07:00:00+07:00,measure,WGS84,0.0,0.0
KOMATSU,PC200,8,C65161,2019-01-10T01:29:00+07:00,measure,WGS84,0.906332,124.702733
KOMATSU,PC200,8,C65160,1980-01-01T07:00:00+07:00,measure,WGS84,0.0,0.0
KOMATSU,PC200,8,C65157,2014-11-02T14:45:00+07:00,measure,WGS84,-2.902299,129.8013
KOMATSU,PC200,8,C65155,2016-08-07T15:39:00+07:00,measure,WGS84,-0.6675,100.8359
KOMATSU,PC200,8,C65153,1980-01-01T07:00:00+07:00,measure,WGS84,0.0,0.0
KOMATSU,PC200,8,C65151,2017-07-30T23:15:00+07:00,measure,WGS84,-3.042333,108.165266
KOMATSU,PC200,8,C65150,2016-05-09T01:05:00+07:00,measure,WGS84,-6.032766,106.337066
KOMATSU,PC200,8,C65148,2016-04-21T02:34:00+08:00,measure,WGS84,-7.525299,112.694333
KOMATSU,PC200,8,C65140,2017-08-20T23:08:00+07:00,measure,WGS84,-7.493433,111.106933
KOMATSU,PC200,8,C65139,2016-05-03T01:06:00+07:00,measure,WGS84,-7.453699,111.1157
KOMATSU,PC200,8,C65138,2018-11-01T06:35:00+07:00,measure,WGS84,-6.950166,107.69
KOMATSU,PC200,8,C65126,2016-12-23T14:48:00+08:00,measure,WGS84,4.252999,126.769133
KOMATSU,PC200,8,C65125,2019-01-10T01:40:00+07:00,measure,WGS84,1.4401,124.765666
KOMATSU,PC200,8,C65121,2014-06-18T03:18:00+09:00,measure,WGS84,-2.734333,132.5488
KOMATSU,PC200,8,C65120,1980-01-01T07:00:00+07:00,measure,WGS84,0.0,0.0
KOMATSU,PC200,8,C65119,2016-08-23T23:02:00+08:00,measure,WGS84,-6.117766,106.9444
KOMATSU,PC200,8,C65118,2016-07-07T01:13:00+07:00,measure,WGS84,3.630033,125.466432
KOMATSU,PC200,8,C65110,2019-01-10T02:12:00+08:00,measure,WGS84,-1.229,116.884532
KOMATSU,PC200,8,C65108,2017-10-02T01:08:00+07:00,measure,WGS84,-9.0639,124.8377
KOMATSU,PC200,8,C65106,2018-09-09T02:31:00+08:00,measure,WGS84,-0.432666,98.4177
KOMATSU,PC200,8,C65104,2017-07-23T23:15:00+07:00,measure,WGS84,-0.974867,121.790566
KOMATSU,PC200,8,C65103,2018-04-18T01:10:00+07:00,measure,WGS84,-6.625299,107.717333
KOMATSU,PC200,8,C65097,2018-12-27T16:31:00+07:00,measure,WGS84,0.523599,110.3658
KOMATSU,PC200,8,C65095,2018-06-12T02:25:00+08:00,measure,WGS84,-1.417266,121.124366
KOMATSU,PC200,8,C65090,2019-01-10T01:04:00+07:00,measure,WGS84,-6.251133,106.365566
KOMATSU,PC200,8,C65088,2016-11-15T02:24:00+08:00,measure,WGS84,-3.6696,114.807566
KOMATSU,PC200,8,C65086,2019-01-10T01:27:00+07:00,measure,WGS84,-0.594532,117.081033
KOMATSU,PC200,8,C65084,2019-01-10T02:00:00+08:00,measure,WGS84,-2.600533,112.983599
KOMATSU,PC200,8,C65080,2017-07-01T02:15:00+08:00,measure,WGS84,-3.387233,114.655433
KOMATSU,PC200,8,C65077,2014-05-20T11:09:00+08:00,measure,WGS84,-0.624333,117.0795
KOMATSU,PC200,8,C65075,2018-11-24T15:41:00+07:00,measure,WGS84,-2.109366,106.102466
KOMATSU,PC200,8,C65067,2018-09-20T09:15:00+07:00,measure,WGS84,-1.864466,106.116933
KOMATSU,PC200,8,C65063,2013-11-24T14:24:00+07:00,measure,WGS84,-1.706866,106.011199
KOMATSU,PC200,8,C65061,2017-11-02T18:26:00+07:00,measure,WGS84,-1.695132,101.3459
KOMATSU,PC200,8,C65059,2016-09-11T23:42:00+07:00,measure,WGS84,-0.848366,119.816933
KOMATSU,PC200,8,C65055,2017-12-05T01:03:00+07:00,measure,WGS84,-3.968466,119.709833
KOMATSU,PC200,8,C65054,2016-05-26T12:40:00+08:00,measure,WGS84,-6.299699,106.977466
KOMATSU,PC200,8,C65052,2015-06-11T07:33:00+07:00,measure,WGS84,-1.212766,116.834532
KOMATSU,PC200,8,C65051,2018-03-15T03:27:00+09:00,measure,WGS84,-0.839066,131.242833
KOMATSU,PC200,8,C65049,2019-01-10T03:30:00+09:00,measure,WGS84,-4.248266,121.579833
KOMATSU,PC200,8,C65045,2018-12-31T19:10:00+07:00,measure,WGS84,-0.638099,101.245066
KOMATSU,PC200,8,C65042,2016-12-13T14:50:00+07:00,measure,WGS84,-5.466099,122.594733
KOMATSU,PC200,8,C65039,2013-11-17T20:30:00+08:00,measure,WGS84,-5.418932,120.3501
KOMATSU,PC200,8,C65037,2014-05-01T01:01:00+07:00,measure,WGS84,-0.0169,111.421033
KOMATSU,PC200,8,C65035,2012-07-30T04:27:00+09:00,measure,WGS84,-0.801033,117.237133
KOMATSU,PC200,8,C65034,2016-10-25T05:34:00+07:00,measure,WGS84,-6.376466,106.971366
KOMATSU,PC200,8,C65033,2013-11-26T14:40:00+07:00,measure,WGS84,-6.343966,106.996766
KOMATSU,PC200,8,C65029,2017-11-12T20:41:00+09:00,measure,WGS84,-1.359733,127.6959
KOMATSU,PC200,8,C65028,2016-11-24T01:18:00+07:00,measure,WGS84,1.357666,124.818599
KOMATSU,PC200,8,C65026,2019-01-10T01:15:00+07:00,measure,WGS84,4.017333,98.195933
KOMATSU,PC200,8,C65022,2015-03-10T03:33:00+09:00,measure,WGS84,1.238433,124.975467
KOMATSU,PC200,8,C65019,2014-07-27T08:33:00+07:00,measure,WGS84,1.3607,117.144133
KOMATSU,PC200,8,C65015,2012-10-19T03:45:00+07:00,measure,WGS84,-2.177733,115.447032
KOMATSU,PC200,8,C65012,2018-02-05T20:52:00+08:00,measure,WGS84,-4.690233,121.495999
KOMATSU,PC200,8,C65011,2017-04-28T02:20:00+08:00,measure,WGS84,3.963866,108.043866
KOMATSU,PC200,8,C65010,2016-05-05T02:27:00+08:00,measure,WGS84,-3.022967,115.179766
KOMATSU,PC200,8,C65006,2015-12-05T01:39:00+07:00,measure,WGS84,-6.1271,107.059266
KOMATSU,PC200,8,C65005,2015-04-28T06:43:00+08:00,measure,WGS84,-2.016432,115.956566
KOMATSU,PC200,8,C65002,2018-12-28T00:31:00+07:00,measure,WGS84,0.853499,122.755833
KOMATSU,PC200,8,C64997,2015-08-16T13:04:00+07:00,measure,WGS84,-5.888599,106.042367
KOMATSU,PC200,8,C64987,2016-06-09T12:07:00+08:00,measure,WGS84,-2.233466,114.933733
KOMATSU,PC200,8,C64982,2017-10-23T00:38:00+08:00,measure,WGS84,-1.705499,115.138567
KOMATSU,PC200,8,C64965,2019-01-10T02:37:00+08:00,measure,WGS84,-3.047266,115.153832
KOMATSU,PC200,8,C64962,2019-01-10T01:31:00+07:00,measure,WGS84,-1.990233,104.0165
KOMATSU,PC200,8,C64958,2018-05-08T01:26:00+07:00,measure,WGS84,-7.482199,111.065999
KOMATSU,PC200,8,C64954,2015-06-08T01:38:00+07:00,measure,WGS84,2.216766,117.604033
KOMATSU,PC200,8,C64953,2016-08-08T00:03:00+08:00,measure,WGS84,-2.906733,115.268499
KOMATSU,PC200,8,C64951,2016-02-07T07:41:00+07:00,measure,WGS84,-0.641033,117.1065
KOMATSU,PC200,8,C64942,2018-12-18T14:43:00+07:00,measure,WGS84,-1.941599,116.179899
KOMATSU,PC200,8,C64937,2019-01-02T15:11:00+07:00,measure,WGS84,4.169933,97.825499
KOMATSU,PC200,8,C64926,2016-06-24T21:38:00+07:00,measure,WGS84,2.894966,117.648633
KOMATSU,PC200,8,C64915,2015-05-27T01:39:00+07:00,measure,WGS84,-7.413733,111.875833
KOMATSU,PC200,8,C64914,2017-08-02T12:37:00+07:00,measure,WGS84,-9.956566,119.975299
KOMATSU,PC200,8,C64912,2014-11-22T01:17:00+07:00,measure,WGS84,2.785833,117.6183
KOMATSU,PC200,8,C64908,2016-03-14T01:32:00+07:00,measure,WGS84,-2.882866,116.197367
KOMATSU,PC200,8,C64906,2018-12-10T01:31:00+07:00,measure,WGS84,-3.096799,102.823866
KOMATSU,PC200,8,C64905,2017-11-18T01:30:00+07:00,measure,WGS84,0.634333,116.8101
KOMATSU,PC200,8,C64901,2019-01-09T01:24:00+07:00,measure,WGS84,-0.097933,117.331166
KOMATSU,PC200,8,C64900,2017-11-23T01:31:00+07:00,measure,WGS84,-2.448699,115.2
KOMATSU,PC200,8,C64894,2017-04-21T01:26:00+07:00,measure,WGS84,0.5338,99.253266
KOMATSU,PC200,8,C64892,2017-04-10T01:27:00+07:00,measure,WGS84,4.082833,98.083666
KOMATSU,PC200,8,C64875,2016-03-20T01:19:00+07:00,measure,WGS84,-6.187999,106.9721
KOMATSU,PC200,8,C64874,2019-01-10T01:04:00+07:00,measure,WGS84,-5.209899,104.407999
KOMATSU,PC200,8,C64873,2019-01-09T00:39:00+09:00,measure,WGS84,-2.568499,140.706266
KOMATSU,PC200,8,C64863,2018-02-19T01:08:00+07:00,measure,WGS84,-6.899833,107.507367
KOMATSU,PC200,8,C64856,2016-05-03T02:29:00+08:00,measure,WGS84,-1.073599,113.938932
KOMATSU,PC200,8,C64855,2017-04-03T02:35:00+08:00,measure,WGS84,-1.076366,131.561766
KOMATSU,PC200,8,C64852,2019-01-10T01:15:00+07:00,measure,WGS84,-4.506799,120.095999
KOMATSU,PC200,8,C64807,2014-06-11T15:37:00+07:00,measure,WGS84,-3.794033,115.184366
KOMATSU,PC200,8,C64806,2016-06-23T15:24:00+08:00,measure,WGS84,-3.721833,115.4752
KOMATSU,PC200,8,C64795,2015-08-09T19:56:00+08:00,measure,WGS84,-1.580366,113.598466
KOMATSU,PC200,8,C64794,2013-03-11T12:53:00+08:00,measure,WGS84,-1.205366,116.876599
KOMATSU,PC200,8,C64793,2015-09-11T02:13:00+08:00,measure,WGS84,-0.414532,116.429733
KOMATSU,PC200,8,C64792,2016-05-12T16:07:00+08:00,measure,WGS84,0.808633,111.791199
KOMATSU,PC200,8,C64791,2015-05-17T02:08:00+08:00,measure,WGS84,-1.240433,116.640233
KOMATSU,PC200,8,C64790,2018-06-28T02:26:00+08:00,measure,WGS84,3.6739,117.177999
KOMATSU,PC200,8,C64787,2016-05-14T02:45:00+07:00,measure,WGS84,-1.5064,101.991699
KOMATSU,PC200,8,C64784,2019-01-10T01:01:00+07:00,measure,WGS84,-6.118932,106.944266
KOMATSU,PC200,8,C64782,2017-08-13T17:28:00+08:00,measure,WGS84,-4.262066,119.647133
KOMATSU,PC200,8,C64778,2019-01-05T01:22:00+07:00,measure,WGS84,-1.835666,105.919867
KOMATSU,PC200,8,C64775,2019-01-10T01:27:00+07:00,measure,WGS84,5.047766,97.1109
KOMATSU,PC200,8,C64770,2016-03-15T01:10:00+07:00,measure,WGS84,-1.135299,114.664933
KOMATSU,PC200,8,C64769,2018-09-24T01:03:00+07:00,measure,WGS84,-7.774333,112.785166
KOMATSU,PC200,8,C64762,2013-06-21T02:01:00+08:00,measure,WGS84,-3.4934,116.3457
KOMATSU,PC200,8,C64759,2015-04-09T01:13:00+07:00,measure,WGS84,-7.425132,112.574867
KOMATSU,PC200,8,C64758,2011-10-13T02:33:00+08:00,measure,WGS84,-3.8652,115.2158
KOMATSU,PC200,8,C64749,2016-06-22T22:01:00+07:00,measure,WGS84,-1.752299,103.037032
KOMATSU,PC200,8,C64738,2017-02-01T00:54:00+07:00,measure,WGS84,0.0183,100.748533
KOMATSU,PC200,8,C64622,2018-01-25T01:29:00+07:00,measure,WGS84,-0.6396,116.040933
KOMATSU,PC200,8,C64585,2016-11-23T17:40:00+08:00,measure,WGS84,-1.333932,131.081599
KOMATSU,PC200,8,C64576,2012-04-10T15:46:00+08:00,measure,WGS84,-1.259666,116.901966
KOMATSU,PC200,8,C64558,2018-10-16T00:54:00+07:00,measure,WGS84,-2.277466,113.951599
KOMATSU,PC200,8,C64556,2016-01-18T01:43:00+08:00,measure,WGS84,-3.853066,115.238567
KOMATSU,PC200,8,C64548,2017-08-12T08:48:00+07:00,measure,WGS84,-7.489699,110.7252
KOMATSU,PC200,8,C64545,2017-09-03T02:30:00+08:00,measure,WGS84,-6.140966,106.687466
KOMATSU,PC200,8,C64541,2016-09-03T01:31:00+07:00,measure,WGS84,-6.942533,108.0775
KOMATSU,PC200,8,C64540,1980-01-01T07:00:00+07:00,measure,WGS84,0.0,0.0
KOMATSU,PC200,8,C64508,2016-07-26T01:32:00+07:00,measure,WGS84,-2.072433,121.003433
KOMATSU,PC200,8,C64505,2015-03-23T01:11:00+07:00,measure,WGS84,-2.605966,102.761266
KOMATSU,PC200,8,C64455,2017-06-15T01:14:00+07:00,measure,WGS84,-0.434167,101.301067
KOMATSU,PC200,8,C64446,2016-08-07T01:19:00+07:00,measure,WGS84,1.043433,109.299066
KOMATSU,PC200,8,C64429,2018-12-30T02:14:00+08:00,measure,WGS84,3.494033,117.8307
KOMATSU,PC200,8,C64339,2013-11-28T03:06:00+09:00,measure,WGS84,-1.934266,132.258832
KOMATSU,PC200,8,C64311,2018-12-03T01:03:00+07:00,measure,WGS84,-1.032299,114.829766
KOMATSU,PC200,8,C64295,2016-06-12T01:35:00+07:00,measure,WGS84,-3.434566,104.039833
KOMATSU,PC200,8,C64285,2019-01-09T02:00:00+08:00,measure,WGS84,-4.157433,121.880467
KOMATSU,PC200,8,C64284,2015-05-13T02:32:00+08:00,measure,WGS84,-0.821366,119.807166
KOMATSU,PC200,8,C64279,2018-07-30T01:18:00+07:00,measure,WGS84,-3.188567,108.058433
KOMATSU,PC200,8,C64269,2019-01-10T01:59:00+08:00,measure,WGS84,0.716933,127.576266
KOMATSU,PC200,8,C64261,2016-06-28T01:26:00+07:00,measure,WGS84,-6.7938,107.987066
KOMATSU,PC200,8,C64245,2018-12-24T15:18:00+09:00,measure,WGS84,-5.014566,119.652199
KOMATSU,PC200,8,C64228,2013-03-05T08:12:00+07:00,measure,WGS84,0.901466,118.320066
KOMATSU,PC200,8,C64202,2018-04-08T00:59:00+07:00,measure,WGS84,-7.146199,110.902032
KOMATSU,PC200,8,C64188,2016-06-29T01:02:00+07:00,measure,WGS84,-7.427433,110.978366
KOMATSU,PC200,8,C64186,2016-02-10T20:14:00+07:00,measure,WGS84,-7.297967,112.5701
KOMATSU,PC200,8,C64185,2017-06-23T17:02:00+08:00,measure,WGS84,-0.805033,115.761199
KOMATSU,PC200,8,C64184,2014-05-06T02:42:00+08:00,measure,WGS84,-6.377266,107.294433
KOMATSU,PC200,8,C64174,2017-10-16T02:07:00+08:00,measure,WGS84,-8.644733,119.996933
KOMATSU,PC200,8,C64173,2018-11-22T03:18:00+09:00,measure,WGS84,-0.789099,131.880132
KOMATSU,PC200,8,C64170,2018-02-13T15:50:00+08:00,measure,WGS84,-2.900132,115.267899
KOMATSU,PC200,8,C64157,2018-03-22T01:29:00+07:00,measure,WGS84,-6.169966,106.9432
KOMATSU,PC200,8,C64151,2016-03-22T01:10:00+07:00,measure,WGS84,-6.793066,107.977
KOMATSU,PC200,8,C64149,2016-05-16T02:08:00+08:00,measure,WGS84,2.670499,125.399699
