manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,local_date,daily_caution_caution_name,daily_caution_caution_id
KOMATSU,WA150,5,77227,2019-01-10T01:41:00+07:00,-6.985966,111.202799,2018-09-30,Engine coolant temperature,1.0
KOMATSU,WA150,5,77226,2018-12-23T23:51:00+07:00,-6.986033,111.202333,2018-11-13,Engine coolant temperature,1.0
KOMATSU,WA150,5,77221,2018-12-24T01:25:00+07:00,-3.6882,114.504699,2018-09-02,Air cleaner clogging,5.0
KOMATSU,WA150,5,77216,2018-12-05T01:37:00+07:00,-8.618599,115.188499,2018-01-06,Radiator coolant level,6.0
KOMATSU,WA150,5,77214,2014-09-17T01:43:00+07:00,0.955599,111.8825,2018-11-23,Engine coolant temperature,1.0
KOMATSU,WA150,5,77213,2018-07-27T13:06:00+07:00,-0.562999,116.373366,2018-06-02,Engine coolant temperature,1.0
KOMATSU,WA150,5,77206,2019-01-07T13:38:00+07:00,-0.695366,116.261733,2019-01-09,Radiator coolant level,6.0
KOMATSU,WA150,5,77204,2015-06-06T03:35:00+07:00,-6.2515,106.856533,2018-08-20,Engine coolant temperature,1.0
KOMATSU,WA150,5,77201,2017-12-12T01:21:00+07:00,-6.22,106.923266,2017-12-03,Torque converter oil temperature,17.0
KOMATSU,WA150,5,77197,2019-01-09T23:45:00+07:00,-1.280933,116.638666,2018-12-15,Radiator coolant level,6.0
KOMATSU,WA150,5,77196,2019-01-10T00:58:00+07:00,0.336799,111.813232,2018-08-31,Engine coolant temperature,1.0
KOMATSU,PC850,8R1,70249,2019-01-10T01:40:00+07:00,-3.620633,115.621667,2019-01-01,Engine oil level,4.0
KOMATSU,PC850,8R1,70247,2019-01-09T21:32:00+07:00,0.610299,117.441766,2018-12-29,Air cleaner clogging,5.0
KOMATSU,PC850,8R1,70238,2019-01-10T01:37:00+07:00,-3.6175,115.623666,2019-01-01,Air cleaner clogging,5.0
KOMATSU,PC850,8R1,70237,2019-01-10T00:59:00+07:00,-2.922999,115.233932,2018-12-27,Engine oil level,4.0
KOMATSU,PC850,8R1,70236,2019-01-10T01:04:00+07:00,-2.926599,115.232233,2018-11-11,Engine oil level,4.0
KOMATSU,PC850,8R1,70233,2019-01-09T01:42:00+07:00,1.077466,117.675866,2018-11-23,Engine oil level,4.0
KOMATSU,PC850,8R1,70231,2019-01-10T01:06:00+07:00,1.076366,117.6759,2018-11-20,Air cleaner clogging,5.0
KOMATSU,PC850,8R1,70230,2019-01-10T01:44:00+07:00,3.080833,116.456266,2018-11-24,Engine oil level,4.0
KOMATSU,PC850,8R1,70228,2019-01-10T02:05:00+08:00,-1.680166,115.215732,2018-10-15,Engine oil level,4.0
KOMATSU,PC850,8R1,70226,2019-01-10T00:55:00+07:00,0.9107,117.774099,2018-12-08,Engine oil level,4.0
KOMATSU,PC850,8R1,70221,2019-01-10T01:34:00+07:00,-3.283533,115.125433,2018-12-06,Air cleaner clogging,5.0
KOMATSU,PC850,8R1,70220,2019-01-10T02:31:00+08:00,0.805533,117.5275,2019-01-08,Engine oil level,4.0
KOMATSU,PC850,8R1,70219,2019-01-10T02:38:00+08:00,-1.1182,114.467,2019-01-06,Engine oil level,4.0
KOMATSU,PC850,8R1,70209,2019-01-09T01:45:00+07:00,1.064133,117.662367,2019-01-07,Engine oil level,4.0
KOMATSU,PC850,8R1,70208,2019-01-10T02:38:00+08:00,-0.859466,115.444066,2019-01-09,Engine oil level,4.0
KOMATSU,PC850,8R1,70204,2019-01-10T02:08:00+08:00,-0.9783,114.351332,2018-12-08,Engine oil level,4.0
KOMATSU,PC850,8R1,70199,2019-01-10T01:19:00+07:00,-3.808066,103.814099,2018-10-31,Radiator coolant level,6.0
KOMATSU,PC850,8R1,70198,2019-01-10T02:40:00+08:00,0.706133,117.482999,2018-11-30,Engine oil level,4.0
KOMATSU,PC850,8R1,70197,2019-01-10T02:17:00+08:00,-0.978333,114.357233,2018-11-06,Engine oil level,4.0
KOMATSU,PC850,8R1,70191,2019-01-10T02:43:00+08:00,-0.994566,114.3739,2018-09-30,Air cleaner clogging,5.0
KOMATSU,PC850,8R1,70188,2019-01-10T02:09:00+08:00,-5.29,104.415066,2018-12-05,Engine oil level,4.0
KOMATSU,PC850,8R1,70186,2019-01-10T02:07:00+08:00,-3.0127,115.184666,2018-08-12,Engine oil level,4.0
KOMATSU,PC850,8R1,70183,2019-01-10T02:22:00+08:00,0.607333,117.453699,2018-12-25,Air cleaner clogging,5.0
KOMATSU,PC850,8R1,70182,2019-01-10T02:03:00+08:00,-0.149333,117.166266,2018-10-13,Air cleaner clogging,5.0
KOMATSU,PC850,8R1,70181,2019-01-10T02:36:00+08:00,-1.064266,114.674899,2018-11-19,Engine oil level,4.0
KOMATSU,PC850,8R1,70179,2019-01-08T01:33:00+08:00,-0.157133,117.165999,2019-01-07,Radiator coolant level,6.0
KOMATSU,PC850,8R1,70176,2019-01-10T02:16:00+08:00,-1.0013,114.379033,2018-12-30,Engine oil level,4.0
KOMATSU,PC850,8R1,70152,2019-01-10T01:20:00+07:00,-3.269699,115.136332,2018-11-04,Engine oil level,4.0
KOMATSU,PC850,8R1,70150,2019-01-10T01:06:00+07:00,-3.711933,103.634532,2018-12-14,Engine oil level,4.0
KOMATSU,PC850,8R1,70149,2019-01-10T01:48:00+08:00,-0.8515,115.4801,2018-10-24,Engine oil level,4.0
KOMATSU,PC850,8R1,70148,2018-06-09T00:13:00+07:00,-3.8209,103.788533,2019-01-05,Air cleaner clogging,5.0
KOMATSU,PC850,8R1,70147,2019-01-10T02:08:00+08:00,0.646067,117.446233,2019-01-09,Battery charge,3.0
KOMATSU,PC850,8R1,70146,2019-01-10T02:10:00+08:00,-1.052466,114.677533,2018-12-15,Engine oil level,4.0
KOMATSU,PC850,8R1,70145,2019-01-10T01:10:00+07:00,-3.677799,103.714699,2019-01-09,Radiator coolant level,6.0
KOMATSU,PC850,8R1,70144,2019-01-10T01:10:00+07:00,1.163666,117.678499,2019-01-09,Radiator coolant level,6.0
KOMATSU,PC850,8R1,70144,2019-01-10T01:10:00+07:00,1.163666,117.678499,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC850,8R1,70142,2019-01-10T02:13:00+08:00,1.862166,117.2507,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC850,8R1,70139,2019-01-09T01:08:00+07:00,1.161699,117.680467,2018-12-05,Engine oil level,4.0
KOMATSU,PC850,8R1,70138,2019-01-10T01:16:00+07:00,1.1583,117.684167,2018-12-14,Engine oil level,4.0
KOMATSU,PC850,8R1,70137,2019-01-10T02:20:00+08:00,0.762666,117.633166,2019-01-09,Battery charge,3.0
KOMATSU,PC850,8R1,70136,2019-01-09T02:22:00+08:00,1.865132,117.254366,2018-12-23,Engine oil level,4.0
KOMATSU,PC850,8R1,70135,2019-01-10T02:25:00+08:00,1.862199,117.258766,2018-12-01,Engine oil level,4.0
KOMATSU,PC850,8R1,70134,2019-01-10T01:41:00+07:00,-3.769233,103.625266,2018-10-23,Engine oil level,4.0
KOMATSU,PC850,8R1,70133,2019-01-09T00:57:00+07:00,-3.670966,103.711533,2018-09-23,Engine oil level,4.0
KOMATSU,PC850,8R1,70132,2019-01-10T02:08:00+08:00,-0.998699,114.379233,2018-11-03,Engine oil level,4.0
KOMATSU,PC850,8R1,70128,2018-12-31T12:34:00+08:00,-8.894433,116.750766,2018-07-19,Engine oil level,4.0
KOMATSU,PC850,8R1,70126,2019-01-09T02:17:00+08:00,-0.844199,115.504,2018-11-10,Engine oil level,4.0
KOMATSU,PC850,8R1,70125,2019-01-10T02:38:00+08:00,-0.691833,117.042032,2019-01-03,Engine oil level,4.0
KOMATSU,PC850,8R1,70124,2019-01-10T02:40:00+08:00,-1.000066,114.372066,2018-11-05,Engine oil level,4.0
KOMATSU,PC850,8R1,70123,2019-01-10T02:37:00+08:00,0.759899,117.630966,2018-12-18,Engine oil level,4.0
KOMATSU,PC850,8R1,70122,2019-01-10T02:21:00+08:00,-3.580866,115.619566,2018-12-17,Engine oil level,4.0
KOMATSU,PC850,8R1,70121,2019-01-10T01:13:00+07:00,-3.793366,115.312999,2019-01-09,Engine oil level,4.0
KOMATSU,PC850,8R1,70116,2019-01-10T02:03:00+08:00,-3.581099,115.621067,2019-01-06,Engine oil level,4.0
KOMATSU,PC850,8R1,70113,2019-01-10T02:17:00+08:00,-3.5557,115.631432,2018-12-04,Engine oil level,4.0
KOMATSU,PC850,8R1,70112,2019-01-10T02:31:00+08:00,0.762967,117.631366,2019-01-08,Radiator coolant level,6.0
KOMATSU,PC850,8R1,70111,2019-01-10T02:32:00+08:00,0.513866,116.097199,2018-03-29,Battery charge,3.0
KOMATSU,PC850,8R1,70073,2019-01-10T02:13:00+08:00,-0.947799,117.025066,2018-06-06,Radiator coolant level,6.0
KOMATSU,PC850,8R1,70072,2019-01-10T02:38:00+08:00,-0.951199,117.018133,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC850,8R1,70070,2019-01-10T02:37:00+08:00,0.762466,117.630966,2018-12-02,Radiator coolant level,6.0
KOMATSU,PC850,8R1,70060,2019-01-10T01:18:00+08:00,0.7601,117.628266,2018-10-30,Radiator coolant level,6.0
KOMATSU,PC850,8R1,70059,2018-12-20T01:21:00+07:00,-3.749699,103.6764,2018-10-10,Engine oil level,4.0
KOMATSU,PC850,8R1,70058,2018-10-06T01:08:00+07:00,-3.760666,103.671067,2018-05-01,Battery charge,3.0
KOMATSU,PC850,8R1,70056,2018-05-27T20:31:00+07:00,0.560233,124.3021,2018-01-30,Hydraulic oil temperature,8.0
KOMATSU,PC850,8R1,70056,2018-05-27T20:31:00+07:00,0.560233,124.3021,2018-01-30,Engine oil level,4.0
KOMATSU,PC850,8R1,70056,2018-05-27T20:31:00+07:00,0.560233,124.3021,2018-01-30,Engine coolant temperature,1.0
KOMATSU,PC850,8R1,70055,2018-01-27T01:22:00+07:00,0.571133,124.311966,2018-01-26,Radiator coolant level,6.0
KOMATSU,PC850,8R1,70055,2018-01-27T01:22:00+07:00,0.571133,124.311966,2018-01-26,Engine oil level,4.0
KOMATSU,PC800,7,40616,2019-01-10T02:24:00+08:00,-0.322433,114.825833,2019-01-06,Engine oil level,4.0
KOMATSU,PC800,7,40615,2019-01-10T01:07:00+07:00,4.088033,117.203733,2019-01-07,Engine coolant temperature,1.0
KOMATSU,PC800,7,40610,2019-01-08T22:29:00+07:00,0.571432,124.314133,2019-01-08,Engine oil level,4.0
KOMATSU,PC800,7,40609,2019-01-10T00:31:00+07:00,4.114833,117.228133,2018-12-12,Engine coolant temperature,1.0
KOMATSU,PC800,7,40604,2019-01-10T01:26:00+07:00,-1.410433,101.727933,2019-01-03,Engine oil level,4.0
KOMATSU,PC800,7,40598,2018-12-31T01:24:00+07:00,-1.394366,101.7376,2018-12-22,Radiator coolant level,6.0
KOMATSU,PC800,7,40598,2018-12-31T01:24:00+07:00,-1.394366,101.7376,2018-12-22,Air cleaner clogging,5.0
KOMATSU,PC800,7,40597,2019-01-10T01:07:00+07:00,-0.470033,115.370866,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC800,7,40597,2019-01-10T01:07:00+07:00,-0.470033,115.370866,2019-01-09,Engine oil level,4.0
KOMATSU,PC800,7,40593,2019-01-09T02:05:00+08:00,-1.925066,115.889199,2019-01-02,Engine oil level,4.0
KOMATSU,PC800,7,40592,2019-01-10T01:09:00+07:00,-2.387566,104.048433,2018-12-27,Radiator coolant level,6.0
KOMATSU,PC800,7,40591,2018-12-22T15:02:00+08:00,-1.937733,115.858733,2018-12-19,Engine coolant temperature,1.0
KOMATSU,PC800,7,40588,2019-01-05T15:48:00+08:00,-0.835966,115.502967,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC800,7,40587,2019-01-04T02:38:00+08:00,-1.939633,115.883633,2018-11-25,Engine oil level,4.0
KOMATSU,PC800,7,40586,2019-01-10T02:01:00+08:00,-1.979433,115.873499,2018-12-10,Engine coolant temperature,1.0
KOMATSU,PC800,7,40585,2019-01-10T02:10:00+08:00,0.092766,117.348567,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC800,7,40584,2019-01-10T02:44:00+08:00,0.087666,117.347866,2019-01-09,Air cleaner clogging,5.0
KOMATSU,PC800,7,40583,2019-01-04T22:50:00+08:00,0.092799,117.346533,2019-01-03,Air cleaner clogging,5.0
KOMATSU,PC800,7,40582,2019-01-10T02:05:00+08:00,0.167999,117.365933,2019-01-06,Engine oil level,4.0
KOMATSU,PC800,7,40579,2018-10-22T01:08:00+07:00,-0.400599,114.8644,2018-08-01,Radiator coolant level,6.0
KOMATSU,PC800,7,40565,2019-01-10T02:08:00+08:00,-3.736866,103.763966,2018-12-31,Engine oil level,4.0
KOMATSU,PC800,7,40553,2019-01-09T02:32:00+08:00,2.377399,117.538232,2019-01-06,Radiator coolant level,6.0
KOMATSU,PC800,7,40552,2019-01-10T02:16:00+08:00,-3.744167,103.790732,2019-01-09,Engine oil level,4.0
KOMATSU,PC800,7,40551,2018-12-05T02:29:00+08:00,-2.215299,115.502566,2018-12-27,Engine oil level,4.0
KOMATSU,PC800,7,40547,2018-04-11T00:52:00+07:00,-1.960233,115.1776,2018-02-15,Engine coolant temperature,1.0
KOMATSU,PC800,7,40546,2018-08-24T23:06:00+08:00,2.354899,117.531866,2018-12-22,Engine coolant temperature,1.0
KOMATSU,PC800,7,40544,2019-01-05T07:28:00+07:00,-3.793466,115.315499,2019-01-07,Engine oil level,4.0
KOMATSU,PC800,7,40543,2018-02-24T01:32:00+08:00,-1.954233,115.1702,2018-02-07,Radiator coolant level,6.0
KOMATSU,PC800,7,40542,2018-12-30T02:12:00+08:00,-3.783699,115.3207,2018-12-28,Hydraulic oil temperature,8.0
KOMATSU,PC800,7,40542,2018-12-30T02:12:00+08:00,-3.783699,115.3207,2018-12-28,Air cleaner clogging,5.0
KOMATSU,PC800,7,40542,2018-12-30T02:12:00+08:00,-3.783699,115.3207,2018-12-28,Engine coolant temperature,1.0
KOMATSU,PC800,7,40537,2017-12-02T02:15:00+08:00,-0.635433,117.087533,2017-11-24,Engine oil level,4.0
KOMATSU,PC800,7,40532,2019-01-09T16:48:00+07:00,-0.386933,116.897166,2018-11-28,Engine oil level,4.0
KOMATSU,PC800,7,40527,2018-10-06T01:33:00+07:00,-0.432066,114.831667,2018-08-29,Air cleaner clogging,5.0
KOMATSU,PC800,7,40523,2019-01-10T02:16:00+08:00,-0.641166,117.179867,2018-11-14,Engine oil level,4.0
KOMATSU,PC800,7,40522,2018-12-15T01:59:00+08:00,-7.7027,126.320999,2018-12-11,Air cleaner clogging,5.0
KOMATSU,PC70,8,C10428,2019-01-09T14:38:00+07:00,3.820833,117.529433,2018-12-21,Hydraulic oil temperature,8.0
KOMATSU,PC70,8,10522,2019-01-10T01:03:00+07:00,-7.863733,112.7227,2018-10-23,Hydraulic oil temperature,8.0
KOMATSU,PC70,8,10433,2019-01-10T01:00:00+07:00,-2.159867,115.405499,2018-05-10,Hydraulic oil temperature,8.0
KOMATSU,PC70,8,10432,2019-01-10T01:25:00+07:00,0.236766,111.8777,2017-10-19,Engine coolant temperature,1.0
KOMATSU,PC70,8,10416,2018-04-15T14:14:00+07:00,-1.436199,103.185666,2017-12-29,Air cleaner clogging,5.0
KOMATSU,PC70,8,10415,2019-01-08T16:36:00+07:00,-8.529966,115.454366,2019-01-03,Battery charge,3.0
KOMATSU,PC70,8,10412,2019-01-10T01:35:00+07:00,-2.538832,101.823699,2018-10-09,Engine coolant temperature,1.0
KOMATSU,PC70,8,10401,2018-03-13T12:04:00+07:00,1.174,117.912766,2018-02-05,Hydraulic oil temperature,8.0
KOMATSU,PC70,8,10401,2018-03-13T12:04:00+07:00,1.174,117.912766,2018-02-05,Engine coolant temperature,1.0
KOMATSU,PC70,8,10400,2018-12-26T11:20:00+07:00,-5.102166,119.440599,2018-09-19,Hydraulic oil temperature,8.0
KOMATSU,PC70,8,10398,2019-01-10T01:09:00+07:00,-8.356033,115.3665,2018-10-19,Engine coolant temperature,1.0
KOMATSU,PC70,8,10392,2019-01-09T14:36:00+07:00,-7.641432,112.911667,2018-09-25,Engine coolant temperature,1.0
KOMATSU,PC70,8,10391,2019-01-10T01:25:00+07:00,-7.6871,112.846699,2018-08-26,Engine coolant temperature,1.0
KOMATSU,PC70,8,10389,2019-01-02T15:04:00+07:00,-7.6413,112.911533,2017-10-23,Hydraulic oil temperature,8.0
KOMATSU,PC70,8,10389,2019-01-02T15:04:00+07:00,-7.6413,112.911533,2017-10-23,Engine coolant temperature,1.0
KOMATSU,PC70,8,10385,2019-01-05T14:47:00+07:00,-7.641432,112.911566,2018-08-28,Hydraulic oil temperature,8.0
KOMATSU,PC70,8,10385,2019-01-05T14:47:00+07:00,-7.641432,112.911566,2018-08-28,Engine coolant temperature,1.0
KOMATSU,PC70,8,10383,2019-01-10T01:38:00+07:00,-7.636533,112.904299,2018-09-14,Hydraulic oil temperature,8.0
KOMATSU,PC70,8,10377,2019-01-10T01:07:00+07:00,-6.342,106.829033,2018-08-28,Engine coolant temperature,1.0
KOMATSU,PC70,8,10376,2017-02-19T21:28:00+07:00,-6.430833,106.844167,2018-08-27,Engine coolant temperature,1.0
KOMATSU,PC70,8,10375,2019-01-09T14:46:00+07:00,-6.3421,106.829,2018-08-20,Engine coolant temperature,1.0
KOMATSU,PC70,8,10374,2019-01-09T14:35:00+07:00,-6.341933,106.828733,2018-10-05,Engine coolant temperature,1.0
KOMATSU,PC70,8,10373,2019-01-09T14:39:00+07:00,-6.3419,106.828699,2018-10-15,Hydraulic oil temperature,8.0
KOMATSU,PC70,8,10372,2019-01-10T01:32:00+07:00,5.072133,97.289633,2019-01-01,Hydraulic oil temperature,8.0
KOMATSU,PC70,8,10302,2019-01-10T01:02:00+07:00,-8.164233,114.737967,2018-12-05,Hydraulic oil temperature,8.0
KOMATSU,PC55MR,3,18142,2019-01-08T01:08:00+07:00,0.949333,111.896667,2019-01-07,Engine oil pressure,2.0
KOMATSU,PC55MR,3,18060,2019-01-10T00:53:00+07:00,0.920399,111.890666,2018-11-10,Electric system monitor,7.0
KOMATSU,PC55MR,3,18060,2019-01-10T00:53:00+07:00,0.920399,111.890666,2018-11-10,Engine oil pressure,2.0
KOMATSU,PC550LC,8,71209,2018-12-01T02:09:00+08:00,-1.032032,116.726599,2018-09-08,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7767,2019-01-10T01:13:00+07:00,-2.027799,112.1988,2019-01-09,Engine oil pressure,2.0
KOMATSU,PC45MR,3,7761,2019-01-10T01:05:00+07:00,-0.629099,116.337866,2019-01-05,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7760,2019-01-10T01:07:00+07:00,-0.631599,116.337967,2018-12-30,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7755,2019-01-10T01:03:00+07:00,-3.022367,107.775533,2018-12-07,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7753,2019-01-10T00:30:00+07:00,-3.928066,119.872367,2018-12-08,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7751,2019-01-10T01:04:00+07:00,-2.132933,111.176266,2019-01-09,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7750,2018-11-01T01:06:00+07:00,-1.5809,103.396366,2018-10-31,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7748,2019-01-08T18:19:00+07:00,-1.925599,112.474899,2019-01-08,Engine oil pressure,2.0
KOMATSU,PC45MR,3,7747,2019-01-10T01:01:00+07:00,-2.4909,112.826199,2019-01-09,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7746,2019-01-10T00:49:00+07:00,-2.490066,112.828066,2019-01-03,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7743,2019-01-10T01:02:00+07:00,-2.143499,111.258599,2018-10-29,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7742,2019-01-10T01:35:00+07:00,-2.145933,111.254532,2019-01-04,Engine oil pressure,2.0
KOMATSU,PC45MR,3,7741,2019-01-10T00:54:00+07:00,-2.620566,112.246833,2018-10-01,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7737,2019-01-10T01:00:00+07:00,3.680366,98.502066,2018-12-25,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7734,2019-01-10T00:58:00+07:00,-1.981633,112.461733,2018-12-07,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7733,2019-01-10T01:16:00+07:00,-2.180732,111.229299,2019-01-04,Engine oil pressure,2.0
KOMATSU,PC45MR,3,7719,2018-11-16T06:44:00+07:00,-8.261533,124.945,2018-10-24,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7718,2018-12-21T16:54:00+07:00,0.000866,110.896233,2019-01-05,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7717,2019-01-10T00:12:00+07:00,-0.357799,111.747233,2018-12-13,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7712,2019-01-10T01:11:00+07:00,3.472333,97.823567,2018-12-04,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7711,2019-01-10T00:58:00+07:00,-7.244033,108.742899,2018-10-31,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7708,2019-01-07T17:42:00+07:00,-3.927967,119.872433,2018-11-15,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7704,2019-01-10T01:10:00+07:00,-7.744333,112.183466,2018-09-18,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7695,2019-01-10T00:02:00+07:00,-2.631099,112.750399,2018-06-29,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7674,2019-01-10T01:24:00+07:00,-2.823133,140.8238,2018-11-10,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7663,2019-01-05T18:00:00+07:00,-2.001633,112.272299,2019-01-05,Engine oil pressure,2.0
KOMATSU,PC45MR,3,7656,2019-01-10T01:40:00+07:00,-2.875233,114.121667,2018-12-17,Engine oil pressure,2.0
KOMATSU,PC45MR,3,7654,2019-01-09T00:49:00+07:00,1.535033,124.953433,2018-08-21,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7652,2019-01-10T01:23:00+07:00,-4.6914,123.048567,2018-12-20,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7647,2019-01-09T23:27:00+07:00,-8.498567,117.011866,2018-10-09,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7642,2019-01-10T01:18:00+07:00,-6.337199,108.193466,2019-01-06,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7636,2019-01-10T00:07:00+07:00,-3.194466,114.77,2018-10-20,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7633,2019-01-10T00:51:00+07:00,-3.202233,114.773266,2018-12-20,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7609,2019-01-09T23:39:00+07:00,-3.386133,116.236766,2018-07-13,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7607,2019-01-10T01:00:00+07:00,-3.551366,115.944833,2018-12-09,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7606,2019-01-10T01:20:00+07:00,-3.2,114.765399,2018-07-20,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7603,2019-01-09T22:42:00+07:00,-4.731566,122.977367,2018-11-24,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7601,2019-01-09T00:52:00+07:00,2.401432,100.167833,2019-01-01,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7585,2019-01-10T00:11:00+07:00,-1.143166,120.577199,2017-11-30,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7583,2019-01-10T01:36:00+07:00,-2.545599,112.739299,2019-01-09,Engine oil pressure,2.0
KOMATSU,PC45MR,3,7580,2019-01-08T10:57:00+07:00,-0.4752,110.273966,2018-11-28,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7577,2019-01-09T07:50:00+07:00,4.424033,97.919033,2018-03-19,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7574,2019-01-10T01:02:00+07:00,-7.333266,107.447999,2018-07-26,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7572,2019-01-07T08:38:00+07:00,-7.279199,107.451833,2018-12-06,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7567,2019-01-08T00:37:00+07:00,-6.335933,108.3433,2018-09-03,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7560,2019-01-10T01:15:00+07:00,-2.562466,112.765,2018-12-03,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7542,2019-01-09T22:41:00+07:00,-6.608499,108.519966,2018-11-23,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7540,2018-02-19T01:23:00+07:00,3.775999,96.675433,2018-01-04,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7539,2019-01-10T01:18:00+07:00,-6.734733,111.047666,2018-09-13,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7537,2019-01-10T01:20:00+07:00,2.348066,98.772166,2019-01-09,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7536,2018-10-09T15:40:00+07:00,2.300066,98.742299,2018-07-26,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7535,2019-01-10T01:42:00+07:00,0.568733,122.9314,2018-07-25,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7534,2019-01-10T00:59:00+07:00,-6.716833,111.386866,2018-07-13,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7533,2019-01-10T01:37:00+07:00,-3.284666,114.756332,2019-01-07,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7527,2019-01-10T01:11:00+07:00,-6.546067,110.817866,2018-10-28,Engine oil pressure,2.0
KOMATSU,PC45MR,3,7525,2019-01-07T14:24:00+07:00,-6.733433,111.0475,2018-10-27,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7522,2019-01-10T00:13:00+07:00,-6.476366,108.293832,2018-12-10,Engine coolant temperature,1.0
KOMATSU,PC45MR,3,7521,2019-01-10T01:09:00+07:00,2.341533,98.739566,2018-11-17,Engine coolant temperature,1.0
