manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,local_date,daily_smr_value,daily_smr_map
KOMATSU,PC200,8M0,C20172,2019-01-10T01:33:30+07:00,-6.4164,106.859733,2019-01-09,522.0,000000003ffe0ffe6207fe00
KOMATSU,PC200,8M0,C20171,2019-01-10T01:24:30+07:00,-6.023733,105.955866,2019-01-09,12.0,000000000000000100000000
KOMATSU,PC200,8M0,C20170,2019-01-10T01:39:31+07:00,-2.228733,115.455333,2019-01-09,471.0,0000000000003ffe00000000
KOMATSU,PC200,8M0,C20169,2019-01-10T01:35:31+07:00,-5.966667,106.102333,2019-01-09,238.0,00000000fffb008000000000
KOMATSU,PC200,8M0,C20168,2019-01-09T01:23:31+07:00,-0.839633,119.811733,2019-01-08,486.0,0000003fffe0ffff00000000
KOMATSU,PC200,8M0,C20167,2019-01-09T01:19:00+07:00,0.5451,121.241233,2019-01-04,0.0,000000000000000000000000
KOMATSU,PC200,8M0,C20166,2019-01-10T01:21:31+07:00,-6.799167,106.786733,2019-01-09,483.0,00000003ffff0fffe0000000
KOMATSU,PC200,8M0,C20165,2019-01-09T11:05:06+07:00,1.445033,124.926266,2019-01-09,313.0,0000000007f8ffe780000000
KOMATSU,PC200,8M0,C20164,2019-01-10T01:49:31+07:00,1.000166,124.758499,2019-01-09,60.0,00000000000001e000000000
KOMATSU,PC200,8M0,C20163,2019-01-10T01:34:00+07:00,-0.954799,115.759066,2019-01-09,451.0,0000013ffffe00ff00000000
KOMATSU,PC200,8M0,C20162,2019-01-10T01:37:30+07:00,-0.947666,115.769133,2019-01-09,520.0,0000011ffff83fffc0000000
KOMATSU,PC200,8M0,C20161,2019-01-10T01:35:00+07:00,-0.540233,117.092866,2019-01-09,963.0,3ffc003fffe0ffffe0ffff00
KOMATSU,PC200,8M0,C20160,2019-01-10T01:35:00+07:00,-3.712666,103.675467,2019-01-08,215.0,000000000000000000000000
KOMATSU,PC200,8M0,C20159,2019-01-10T01:41:31+07:00,0.782967,110.777433,2019-01-09,518.0,000000000ff7fff80003e000
KOMATSU,PC200,8M0,C20158,2019-01-09T01:36:57+07:00,-2.155732,121.553433,2019-01-08,67.0,00000003e000000000000000
KOMATSU,PC200,8M0,C20157,2019-01-10T01:37:31+07:00,-2.180666,121.488333,2019-01-09,559.0,0000000ffff87fffc0050000
KOMATSU,PC200,8M0,C20156,2019-01-10T01:39:31+07:00,1.553766,117.205132,2019-01-09,311.0,e60000017ffc000000000000
KOMATSU,PC200,8M0,C20155,2019-01-09T01:39:31+07:00,0.970732,117.021833,2019-01-08,630.0,00000001ffe0fffc00000000
KOMATSU,PC200,8M0,C20154,2019-01-10T01:43:31+07:00,0.537533,101.404733,2018-11-23,5.0,000000000000000000000000
KOMATSU,PC200,8M0,C20153,2019-01-10T01:51:31+07:00,0.537666,101.404733,2018-11-23,9.0,000000000000000000000000
KOMATSU,PC200,8M0,C20152,2019-01-08T22:59:15+07:00,-3.135166,103.612967,2019-01-09,419.0,00000000001ff1ffe0000000
KOMATSU,PC200,8M0,C20151,2019-01-10T01:35:00+07:00,-0.472133,115.999466,2019-01-09,508.0,0000007ffffff7f800000000
KOMATSU,PC200,8M0,C20150,2019-01-10T01:44:31+07:00,-0.471833,116.043232,2019-01-09,566.0,0000003fffffffff00000000
KOMATSU,PC200,8M0,C20149,2019-01-10T01:36:00+07:00,0.379366,101.013699,2019-01-09,428.0,f000000010000000f8e7fff8
KOMATSU,PC200,8M0,C20148,2019-01-10T01:40:31+07:00,-9.468033,125.067433,2019-01-09,409.0,00000000fff07fff80000000
KOMATSU,PC200,8M0,C20147,2019-01-10T01:39:31+07:00,-1.481033,103.682566,2019-01-09,312.0,07fc00c0780000000003f000
KOMATSU,PC200,8M0,C20146,2019-01-08T01:14:31+07:00,0.0984,110.641166,2019-01-05,12.0,000000000000000000000000
KOMATSU,PC200,8M0,C20145,2019-01-10T01:30:31+07:00,-3.7602,102.527299,2019-01-09,491.0,000000003fff8fffc0000000
KOMATSU,PC200,8M0,C20144,2018-12-30T10:05:41+07:00,-8.492866,119.869266,2019-01-09,7.0,000000000000000400000000
KOMATSU,PC200,8M0,C20143,2019-01-10T01:37:31+07:00,-8.036233,111.678099,2019-01-09,485.0,00000007ffff0fff80000000
KOMATSU,PC200,8M0,C20142,2019-01-10T01:30:00+07:00,-7.512399,112.426199,2019-01-09,397.0,000003b87ffe04e000000000
KOMATSU,PC200,8M0,C20141,2019-01-10T01:39:31+07:00,-7.484799,111.8932,2019-01-09,430.0,000000007ffe07ffe0000000
KOMATSU,PC200,8M0,C20140,2019-01-10T02:50:45+07:00,-6.8144,111.878033,2019-01-09,0.0,ffffffe1ffffffffffe7ffff
KOMATSU,PC200,8M0,C20139,2019-01-10T01:37:31+07:00,-7.046466,110.577166,2019-01-09,735.0,00000006799f83c7fffffffc
KOMATSU,PC200,8M0,C20138,2019-01-10T01:35:00+07:00,-8.486733,118.411667,2019-01-09,426.0,0000009ffffdff0000000000
KOMATSU,PC200,8M0,C20137,2019-01-07T00:05:56+07:00,-7.1421,112.657967,2019-01-08,223.0,000000000000000000000000
KOMATSU,PC200,8M0,C20136,2018-12-18T01:06:30+07:00,-4.644566,138.742899,2018-12-04,23.0,000000000000000000000000
KOMATSU,PC200,8M0,C20135,2019-01-10T02:22:00+08:00,-2.2619,115.494666,2019-01-09,744.0,000000003fe07fffbf7fffe0
KOMATSU,PC200,8M0,C20134,2019-01-10T02:05:00+08:00,2.003466,117.382933,2019-01-09,769.0,003f0003ffe01ffe03ffff80
KOMATSU,PC200,8M0,C20133,2019-01-10T01:40:31+07:00,-3.258733,116.027433,2019-01-09,729.0,fffee1ffffe00008007fe000
KOMATSU,PC200,8M0,C20132,2018-12-27T01:03:30+07:00,-7.198633,112.727632,2018-12-21,5.0,000000000000000000000000
KOMATSU,PC200,8M0,C20131,2019-01-10T01:38:00+07:00,3.046133,117.279666,2019-01-09,1201.0,300067ffffe0ffffe7ffffe0
KOMATSU,PC200,8M0,C20130,2019-01-10T01:39:00+07:00,-0.737,117.207566,2019-01-09,850.0,00c6036fc0f0ffe1f1fffff0
KOMATSU,PC200,8M0,C20129,2019-01-09T02:26:31+08:00,-0.720333,117.0514,2019-01-08,38.0,000000000004000000000000
KOMATSU,PC200,8M0,C20128,2019-01-10T01:43:31+07:00,-0.058533,117.295366,2019-01-09,554.0,000000fffffbfffc00000000
KOMATSU,PC200,8M0,C20127,2019-01-10T01:31:00+07:00,0.802032,117.554867,2019-01-09,1197.0,7fff87fff8ffffffe7ffffe0
KOMATSU,PC200,8M0,C20126,2018-12-17T01:29:30+07:00,-4.6445,138.742967,2018-12-04,25.0,000000000000000000000000
KOMATSU,PC200,8M0,C20125,2019-01-10T01:53:31+07:00,-4.751933,138.8065,2018-12-18,30.0,000000000000000000000000
KOMATSU,PC200,8M0,C20124,2019-01-10T01:19:31+07:00,-4.752733,138.799867,2019-01-09,79.0,000001f00000000000000000
KOMATSU,PC200,8M0,C20123,2019-01-10T01:32:00+07:00,-6.7958,107.953166,2019-01-09,904.0,fc00000ffffe07fefe03ffff
KOMATSU,PC200,8M0,C20122,2019-01-10T01:39:00+07:00,-6.072,140.304566,2019-01-09,204.0,0000006b950000f800000000
KOMATSU,PC200,8M0,C20121,2019-01-10T01:40:00+07:00,-3.272166,115.0884,2019-01-09,687.0,0000007fffc0ffff800fff00
KOMATSU,PC200,8M0,C20120,2019-01-10T01:19:00+07:00,-3.745233,115.635233,2019-01-09,770.0,00000003ffe00fffffffffe0
KOMATSU,PC200,8M0,C20119,2019-01-10T01:44:31+07:00,0.707899,99.5721,2019-01-09,477.0,00000001fffc0ffffc000000
KOMATSU,PC200,8M0,C20118,2019-01-10T01:41:31+07:00,-3.133866,103.082967,2019-01-09,536.0,00000017fffe07fffe000000
KOMATSU,PC200,8M0,C20117,2019-01-10T01:42:31+07:00,-4.205166,121.627866,2019-01-09,483.0,0000007ffff0fffc00000000
KOMATSU,PC200,8M0,C20116,2019-01-10T01:15:00+07:00,-2.8227,122.149033,2019-01-09,1239.0,fffff07ffffffffff07fffc3
KOMATSU,PC200,8M0,C20115,2019-01-10T01:15:31+07:00,-4.142632,121.5895,2019-01-09,747.0,fffff01ffc03007fe000ff00
KOMATSU,PC200,8M0,C20114,2019-01-10T01:41:31+07:00,-3.172133,101.767833,2019-01-09,573.0,00000007fffe0ffffd000000
KOMATSU,PC200,8M0,C20113,2019-01-10T01:47:31+07:00,-3.0138,104.700366,2019-01-09,6.0,000000000000000000000000
KOMATSU,PC200,8M0,C20112,2019-01-10T01:39:31+07:00,-7.050666,109.3421,2019-01-09,530.0,000000fffffffd0708800000
KOMATSU,PC200,8M0,C20111,2019-01-10T02:27:31+08:00,-1.374133,119.392066,2019-01-09,563.0,0000007fff001ffa00000000
KOMATSU,PC200,8M0,C20110,2019-01-10T01:34:00+07:00,-1.267833,116.666266,2019-01-09,1261.0,0ffff007f3f0f708043fffff
KOMATSU,PC200,8M0,C20109,2019-01-10T02:43:31+08:00,0.832466,110.505599,2019-01-09,251.0,0000000200005ffe40000000
KOMATSU,PC200,8M0,C20108,2019-01-10T01:46:31+07:00,-2.157299,121.5439,2019-01-09,705.0,7ffc001ffff07fffe0000000
KOMATSU,PC200,8M0,C20107,2019-01-10T02:41:31+08:00,-0.307733,117.040233,2019-01-09,673.0,0000001fff0ffe00001fffff
KOMATSU,PC200,8M0,C20106,2019-01-10T01:46:31+07:00,-3.346466,114.172733,2019-01-09,630.0,00000003fff87ffc00000000
KOMATSU,PC200,8M0,C20105,2018-12-31T01:35:30+07:00,3.7789,98.680966,2018-12-30,19.0,008000000000000000000000
KOMATSU,PC200,8M0,C20104,2019-01-10T01:47:31+07:00,-3.680533,138.4396,2018-12-03,104.0,000000000000000000000000
KOMATSU,PC200,8M0,C20103,2019-01-10T01:47:31+07:00,-6.853232,107.394799,2019-01-09,571.0,0000001fffff8ffff0000000
KOMATSU,PC200,8M0,C20102,2019-01-10T01:41:31+07:00,-0.551566,117.298932,2019-01-09,521.0,00000003fff7ffffc0000000
KOMATSU,PC200,8M0,C20101,2019-01-10T01:41:00+07:00,-1.036699,117.013966,2019-01-09,349.0,00000003b7e1fff000000000
KOMATSU,PC200,8M0,C20100,2019-01-10T01:46:31+07:00,-3.594466,115.654833,2019-01-09,537.0,0000001bfb03ffff00000000
KOMATSU,PC200,8M0,C20099,2019-01-10T01:27:31+07:00,-7.891067,110.063099,2019-01-09,424.0,000000003ffe07fff0000000
KOMATSU,PC200,8M0,C20098,2019-01-10T01:44:31+07:00,-3.576199,115.615366,2019-01-09,428.0,00000003fbcffffc00000000
KOMATSU,PC200,8M0,C20097,2019-01-10T01:43:31+07:00,-7.399566,110.725633,2019-01-09,383.0,00000007ffffe30600000000
KOMATSU,PC200,8M0,C20096,2019-01-10T01:43:31+07:00,-2.595132,107.653932,2019-01-09,479.0,00000001fffe0ffff0000000
KOMATSU,PC200,8M0,C20095,2019-01-08T16:53:49+07:00,4.356233,98.151667,2019-01-08,388.0,00000000fffe00fff0000000
KOMATSU,PC200,8M0,C20094,2019-01-10T01:40:00+07:00,-1.120299,114.468066,2019-01-07,754.0,000000000000000000000000
KOMATSU,PC200,8M0,C20093,2019-01-10T01:35:00+07:00,-0.9813,114.354833,2019-01-09,664.0,0000007c00000ff8fc7fffff
KOMATSU,PC200,8M0,C20092,2019-01-10T02:32:00+08:00,-2.237,115.502466,2019-01-09,1000.0,0ff0001fffe0ffffbefffffe
KOMATSU,PC200,8M0,C20091,2019-01-10T01:38:00+07:00,0.1546,117.354733,2019-01-09,1166.0,ff001fbffffe7ffff87fffff
KOMATSU,PC200,8M0,C20090,2018-05-22T16:08:42+07:00,-6.865999,107.833567,2019-01-08,700.0,00000003fff807fffe01fff1
KOMATSU,PC200,8M0,C20089,2019-01-10T02:29:31+08:00,-3.6451,115.641933,2019-01-09,784.0,0003c0cfffe1fffc00c1ffec
KOMATSU,PC200,8M0,C20088,2019-01-10T02:35:00+08:00,-2.2019,115.522866,2019-01-09,851.0,03e00007fff0ffff003fffff
KOMATSU,PC200,8M0,C20087,2019-01-10T02:37:41+07:00,-0.7019,117.037933,2019-01-09,1041.0,fffe0007fef8ffff00ffffff
KOMATSU,PC200,8M0,C20086,2019-01-10T01:03:31+07:00,-3.982632,137.645266,2019-01-09,279.0,00000001f3ff81c000000000
KOMATSU,PC200,8M0,C20085,2018-09-02T06:32:11+07:00,-3.939833,137.6627,2018-11-24,865.0,00000ffffffffffffffc0000
KOMATSU,PC200,8M0,C20084,2019-01-10T01:45:31+07:00,3.566799,116.484633,2019-01-09,204.0,00000000003fff0000000000
KOMATSU,PC200,8M0,C20083,2019-01-10T01:43:00+07:00,-3.890732,121.280366,2019-01-09,1297.0,7ffff93ffffffffffffffff8
KOMATSU,PC200,8M0,C20082,2019-01-10T01:27:00+07:00,-3.8902,121.280732,2019-01-09,908.0,00000003fff0fffff7ffffff
KOMATSU,PC200,8M0,C20081,2019-01-07T02:43:31+08:00,0.384699,115.454366,2019-01-06,865.0,000000ffffffffbfffffe000
KOMATSU,PC200,8M0,C20080,2019-01-10T02:44:31+08:00,0.386667,115.427766,2019-01-09,111.0,0000000000000000ef000000
KOMATSU,PC200,8M0,C20079,2019-01-10T01:36:00+07:00,-0.596233,115.467866,2019-01-09,0.0,000000000fffffff80180000
KOMATSU,PC200,8M0,C20078,2019-01-10T01:47:31+07:00,-2.052399,111.861966,2019-01-09,936.0,ffffc0064fffc3fff82fff00
KOMATSU,PC200,8M0,C20075,2019-01-10T01:50:31+07:00,-4.736099,119.598766,2019-01-09,432.0,0000007fffc7ffc000000000
KOMATSU,PC200,8M0,C20074,2019-01-10T01:51:31+07:00,-4.380633,122.362,2019-01-09,481.0,00000001fff3ffff80000000
KOMATSU,PC200,8M0,C20073,2019-01-10T01:39:31+07:00,-7.113099,109.316199,2019-01-09,505.0,00000047fffe07fff0000000
KOMATSU,PC200,8M0,C20069,2019-01-10T01:23:31+07:00,-2.979466,122.2176,2019-01-09,0.0,000000000000000000000000
KOMATSU,PC200,8M0,C20068,2019-01-10T01:19:00+07:00,-1.870533,121.333533,2019-01-09,490.0,00000001fff87fffe0000000
KOMATSU,PC200,8M0,C20067,2018-06-23T03:30:24+09:00,-3.888133,120.177199,2018-06-10,206.0,000000000000000000000000
KOMATSU,PC200,8M0,C20066,2019-01-10T03:44:00+09:00,-4.577199,121.883567,2019-01-09,51.0,0000000e0000000000000000
KOMATSU,PC200,8M0,C20065,2019-01-10T03:22:00+09:00,-5.5138,119.804833,2019-01-09,586.0,00000003ffe0ffffc1fe0000
KOMATSU,PC200,8M0,C20064,2019-01-10T01:31:31+07:00,-7.741966,114.256366,2019-01-09,769.0,0000003ffffffffffff80000
KOMATSU,PC200,8M0,C20063,2019-01-10T02:18:31+08:00,-0.718699,114.974299,2019-01-09,863.0,003e400000ff9ffffe7fff9f
KOMATSU,PC200,8M0,C20062,2019-01-10T02:19:31+08:00,-0.730599,114.965599,2019-01-09,1037.0,00f8000001fe1ffffefffffe
KOMATSU,PC200,8M0,C20061,2018-11-13T08:41:17+08:00,-0.731432,114.965499,2018-11-11,378.0,0000000010b07ffff8000400
KOMATSU,PC200,8M0,C20060,2019-01-09T01:51:31+07:00,-3.018499,107.613433,2019-01-08,294.0,00000003ffe1020007c00000
KOMATSU,PC200,8M0,C20059,2018-09-25T02:07:00+08:00,-3.626766,115.636699,2018-09-24,1257.0,7ffffbfffff1ffffe3fffff0
KOMATSU,PC200,8M0,C20058,2019-01-10T01:36:00+07:00,-6.966466,108.638966,2019-01-09,1158.0,0ffc1fffffffffffff00ffff
KOMATSU,PC200,8M0,C20057,2019-01-10T02:45:00+08:00,-7.706667,126.324766,2019-01-09,942.0,fff43ffffe07fda860633f17
KOMATSU,PC200,8M0,C20056,2019-01-10T01:41:31+07:00,-2.2821,115.5027,2019-01-09,942.0,00000007fffffffe00000000
KOMATSU,PC200,8M0,C20055,2019-01-10T02:45:00+08:00,-7.706166,126.3334,2019-01-09,969.0,fefe3ffff80c11e077fffe07
KOMATSU,PC200,8M0,C20054,2019-01-10T01:01:31+07:00,-2.9338,104.717,2018-12-11,37.0,000000000000000000000000
KOMATSU,PC200,8M0,C20053,2019-01-10T01:24:31+07:00,-2.933832,104.7169,2018-12-11,34.0,000000000000000000000000
KOMATSU,PC200,8M0,C20052,2019-01-10T01:47:31+07:00,-2.224299,115.559833,2019-01-09,620.0,00000007fff87ffc00000000
KOMATSU,PC200,8M0,C20051,2019-01-10T01:32:31+07:00,-2.8408,105.013599,2019-01-09,470.0,00000003bffe1e7ff0000000
KOMATSU,PC200,8M0,C20050,2019-01-10T01:01:00+07:00,-3.690066,115.644233,2019-01-09,1038.0,0000001fffffffffffffffff
KOMATSU,PC200,8M0,C20049,2018-12-25T01:14:30+07:00,-3.192899,114.752032,2018-12-24,43.0,000000000000006000000000
KOMATSU,PC200,8M0,C20048,2019-01-09T01:01:31+07:00,2.798666,117.530433,2019-01-08,44.0,000000000000038000000000
KOMATSU,PC200,8M0,C20047,2018-12-25T01:19:30+07:00,-3.192899,114.7519,2018-12-24,92.0,00000000000001f000000000
KOMATSU,PC200,8M0,C20046,2019-01-10T01:56:31+07:00,-3.188599,114.754366,2019-01-03,0.0,000000000000000000000000
KOMATSU,PC200,8M0,C20045,2019-01-10T01:00:31+07:00,-3.188932,114.753932,2019-01-04,1.0,000000000000000000000000
KOMATSU,PC200,8M0,C20044,2018-11-09T01:00:00+07:00,-3.220933,114.782666,2018-10-30,3.0,000000000000000000000000
KOMATSU,PC200,8M0,C20043,2019-01-09T01:00:00+07:00,-3.402233,114.814966,2018-12-26,247.0,000000000000000000000000
KOMATSU,PC200,8M0,C20042,2019-01-10T01:35:31+07:00,-3.3665,114.806166,2019-01-09,441.0,000000000ff007fbc0ff8000
KOMATSU,PC200,8M0,C20041,2019-01-10T01:34:31+07:00,3.168966,117.127266,2019-01-09,518.0,00000003fffeffffe0000000
KOMATSU,PC200,8M0,C20040,2019-01-10T01:02:00+07:00,-4.021833,102.683832,2019-01-08,20.0,000000000000000000000000
KOMATSU,PC200,8M0,C20039,2019-01-10T01:45:31+07:00,-5.443166,105.3183,2019-01-09,464.0,000000007fff0ffff0000000
KOMATSU,PC200,8M0,C20038,2019-01-10T01:02:00+07:00,-3.8233,103.786699,2019-01-09,1062.0,003ff81fffff0fffff1ff7ff
KOMATSU,PC200,8M0,C20037,2019-01-10T01:06:31+07:00,0.848766,116.616233,2019-01-09,441.0,00000001dffcfedff8000000
KOMATSU,PC200,8M0,C20036,2019-01-10T01:09:31+07:00,2.973966,98.538433,2019-01-09,429.0,000000017fff03fff8000000
KOMATSU,PC200,8M0,C20035,2019-01-10T01:15:31+07:00,0.751667,116.4784,2019-01-08,19.0,000000000000000000000000
KOMATSU,PC200,8M0,C20031,2019-01-10T01:03:00+07:00,-2.9095,104.535333,2019-01-09,659.0,0000003fffff0fffffe00000
KOMATSU,PC200,8M0,C20030,2019-01-10T01:23:31+07:00,-3.422133,114.841266,2019-01-09,6.0,000000000000000000000000
KOMATSU,PC200,8M0,C20028,2019-01-10T01:03:00+07:00,-0.475333,115.344433,2019-01-09,1182.0,fffff07fffffffffe007fffc
KOMATSU,PC200,8M0,C20021,2019-01-10T01:03:00+07:00,-6.396667,106.233932,2019-01-09,823.0,00000003fffe1fffff03fffe
KOMATSU,PC200,8M0,C20020,2019-01-10T01:33:00+07:00,-3.188866,114.754,2019-01-04,0.0,000000000000000000000000
KOMATSU,PC200,8M0,C20019,2019-01-10T01:07:31+07:00,0.384466,115.527433,2019-01-09,23.0,00000000c000000000000000
KOMATSU,PC200,8M0,C20016,2019-01-10T01:03:00+07:00,-1.320866,116.517133,2019-01-09,879.0,7ffe000fffe07ffe0003ffe0
KOMATSU,PC200,8M0,C20015,2019-01-10T02:37:31+08:00,0.419766,115.403966,2019-01-09,210.0,000000000000000001fff000
KOMATSU,PC200,8M0,C20014,2019-01-10T02:06:31+08:00,0.303599,115.360833,2019-01-07,168.0,000000000000000000000000
KOMATSU,PC200,8M0,C20013,2019-01-10T02:10:31+08:00,0.260999,115.373266,2019-01-08,277.0,000000000000000000000000
KOMATSU,PC200,8M0,C20012,2018-12-14T02:03:00+08:00,0.310366,115.3959,2018-12-13,527.0,0000014010021c007c0ff07e
KOMATSU,PC200,8M0,C20011,2019-01-07T01:34:31+07:00,-3.229133,114.763866,2019-01-05,330.0,000000000000000000000000
KOMATSU,PC200,8M0,C20010,2018-12-28T01:56:30+07:00,-3.194933,114.784966,2018-11-08,1.0,000000000000000000000000
KOMATSU,PC200,8M0,C20009,2019-01-10T01:41:31+07:00,-3.220966,114.774532,2019-01-09,738.0,0000000fc03ffffff8000000
KOMATSU,PC200,8M0,C20007,2019-01-10T01:08:31+07:00,0.901432,122.974099,2019-01-05,207.0,000000000000000000000000
KOMATSU,PC200,8M0,C20006,2019-01-10T01:04:00+07:00,-0.865599,116.001733,2019-01-09,2.0,000000000000000000000000
KOMATSU,PC200,8M0,C20005,2019-01-10T01:11:31+07:00,0.075467,100.739733,2019-01-09,452.0,00000008ffe007fffe000000
KOMATSU,PC200,8M0,C20004,2019-01-10T01:44:31+07:00,-0.899799,113.502367,2019-01-09,149.0,000000001fc1000042000000
KOMATSU,PC200,8M0,C20003,2019-01-10T01:06:31+07:00,-1.519099,103.669933,2019-01-09,234.0,00000000183e84f780000000
KOMATSU,PC200,8M0,C20001,2019-01-10T01:42:31+07:00,-3.3664,114.806599,2019-01-09,427.0,00000000fff800fec0ff0000
KOMATSU,PC200,8M0,C20000,2019-01-10T01:07:31+07:00,-3.188966,114.753932,2019-01-02,76.0,000000000000000000000000
KOMATSU,PC200,8M0,C19999,2019-01-10T01:41:31+07:00,-3.180399,114.757333,2019-01-09,805.0,fffffff07efb7fbd00000000
KOMATSU,PC200,8M0,C19998,2019-01-10T01:37:31+07:00,-3.182,114.752032,2019-01-09,709.0,000000007ffcfffffeffe000
KOMATSU,PC200,8M0,C19997,2019-01-10T01:37:00+07:00,-3.366266,114.804266,2019-01-09,1118.0,00000000fff807fbf0ff8000
KOMATSU,PC200,8M0,C19996,2019-01-10T01:12:31+07:00,-3.188766,114.754099,2019-01-02,0.0,000000000000000000000000
KOMATSU,PC200,8M0,C19995,2019-01-10T01:23:31+07:00,-3.188666,114.754299,2019-01-03,0.0,000000000000000000000000
KOMATSU,PC200,8M0,C19994,2019-01-10T01:09:31+07:00,-3.402199,114.814899,2018-12-26,145.0,000000000000000000000000
KOMATSU,PC200,8M0,C19992,2019-01-10T01:00:00+07:00,-3.188633,114.754333,2019-01-03,0.0,000000000000000000000000
KOMATSU,PC200,8M0,C19991,2019-01-10T01:37:00+07:00,-3.280132,114.758232,2019-01-09,27.0,000000000000000008000000
KOMATSU,PC200,8M0,C19990,2019-01-10T01:51:31+07:00,-3.188699,114.754299,2019-01-02,40.0,000000000000000000000000
KOMATSU,PC200,8M0,C19989,2019-01-10T01:42:31+07:00,-8.715266,116.988066,2019-01-09,391.0,00000003ffe03ffe00000000
KOMATSU,PC200,8M0,C19988,2019-01-10T01:41:00+07:00,-8.710066,116.978733,2019-01-09,292.0,00000003fa4010ffc0000000
KOMATSU,PC200,8M0,C19987,2019-01-10T01:42:00+07:00,-2.467299,105.210999,2019-01-07,391.0,000000000000000000000000
KOMATSU,PC200,8M0,C19986,2019-01-10T01:43:00+07:00,-2.684199,104.789133,2019-01-06,511.0,000000000000000000000000
KOMATSU,PC200,8M0,C19985,2019-01-10T01:42:31+07:00,-0.394733,104.537833,2019-01-09,428.0,00000007ffff1ff800000000
KOMATSU,PC200,8M0,C19984,2019-01-10T01:48:31+07:00,-0.386266,104.534666,2019-01-09,553.0,00000007ffff8ffff0000000
KOMATSU,PC200,8M0,C19983,2019-01-10T01:43:00+07:00,-5.553333,105.661266,2019-01-09,392.0,000000000dfe0ffff8000000
KOMATSU,PC200,8M0,C19982,2019-01-10T01:12:31+07:00,-7.230233,112.706133,2019-01-09,19.0,000000003000000000000000
KOMATSU,PC200,8M0,C19981,2019-01-10T01:15:31+07:00,-3.171266,114.746566,2019-01-09,498.0,00000001ffff7fffc0000000
KOMATSU,PC200,8M0,C19980,2019-01-10T01:10:31+07:00,-3.366966,114.806667,2019-01-09,292.0,0000000000f000fe00ff0000
KOMATSU,PC200,8M0,C19974,2019-01-10T01:56:31+07:00,-3.452566,114.789666,2018-12-12,195.0,000000000000000000000000
KOMATSU,PC200,8M0,C19973,2019-01-10T01:09:00+07:00,-7.811833,110.898366,2019-01-09,553.0,0000001ffffe1ffff0000000
KOMATSU,PC200,8M0,C19972,2019-01-10T01:28:31+07:00,-2.836733,120.311933,2019-01-09,250.0,0000000017e01f07c0000000
KOMATSU,PC200,8M0,C19971,2019-01-10T02:17:31+08:00,-1.384433,119.385467,2019-01-09,43.0,000000080010000000000000
KOMATSU,PC200,8M0,C19966,2019-01-10T01:18:31+07:00,-2.496199,102.875533,2019-01-09,379.0,000000007fff01fc70000000
KOMATSU,PC200,8M0,C19965,2019-01-10T01:51:31+07:00,-6.934433,109.569566,2019-01-08,12.0,000000000000000000000000
KOMATSU,PC200,8M0,C19964,2019-01-10T01:49:31+07:00,-8.715,116.987,2019-01-09,409.0,0000001fffe03cff00000000
KOMATSU,PC200,8M0,C19963,2019-01-10T01:21:25+07:00,-3.188466,114.7545,2019-01-03,332.0,000000000000000000000000
KOMATSU,PC200,8M0,C19953,2019-01-10T01:12:27+07:00,-7.579633,110.205666,2019-01-09,149.0,00000000ef1c000000000000
KOMATSU,PC200,8M0,C19952,2019-01-10T01:14:32+07:00,-3.741432,115.645066,2019-01-09,480.0,0000000ffff00fff00000000
KOMATSU,PC200,8M0,C19951,2019-01-10T01:55:31+07:00,-6.952199,110.407367,2019-01-08,10.0,000000000000000000000000
KOMATSU,PC200,8M0,C19950,2019-01-10T01:53:32+07:00,1.054666,102.117632,2019-01-09,605.0,00000003ffff07ffffc30000
KOMATSU,PC200,8M0,C19949,2019-01-10T01:51:29+07:00,-3.188733,114.754233,2019-01-02,0.0,000000000000000000000000
KOMATSU,PC200,8M0,C19948,2019-01-10T01:20:32+07:00,-7.446266,110.5271,2019-01-09,528.0,00000003ffff07fffe000000
KOMATSU,PC200,8M0,C19947,2019-01-10T01:34:31+07:00,-3.4025,114.8146,2018-12-31,25.0,000000000000000000000000
KOMATSU,PC200,8M0,C19946,2019-01-10T01:19:31+07:00,-7.011432,107.858099,2019-01-09,227.0,000000003ffc01e000000000
KOMATSU,PC200,8M0,C19922,2019-01-10T01:12:16+07:00,-3.933733,102.607233,2019-01-09,497.0,00000003fffe3fff80000000
KOMATSU,PC200,8M0,C19915,2019-01-10T01:25:32+07:00,-3.767333,102.516233,2019-01-09,364.0,00000003ffff2fc000000000
KOMATSU,PC200,8M0,C19914,2018-02-17T01:07:21+07:00,-6.154099,106.936699,2018-02-12,61.0,000000000000000000000000
KOMATSU,PC200,8M0,C19913,2019-01-10T01:19:32+07:00,3.142666,116.459933,2019-01-09,666.0,ff00007cfff007fc0003fc00
KOMATSU,PC200,8M0,C19910,2019-01-10T03:07:32+09:00,0.577799,127.950966,2019-01-09,1.0,000000000000000000000000
KOMATSU,PC200,8M0,C19909,2019-01-10T03:04:32+09:00,0.577733,127.951067,2019-01-09,2.0,000000000000000000000000
KOMATSU,PC200,8M0,C19908,2019-01-10T01:36:32+07:00,-5.9625,106.111733,2019-01-09,207.0,00000001a7b8044100000000
KOMATSU,PC200,8M0,C19907,2019-01-10T01:08:32+07:00,-6.996199,110.055633,2019-01-09,819.0,0000007ffffe1fefff0fff80
