manufacturer,unit_model,model_type,unit_serial_number,gps_datetime,gps_latitude,gps_longitude,local_date,value
KOMATSU,PC2000,8,J10021,2019-01-10T02:40:00+08:00,-3.575866,115.6277,2019-01-09,25903.0
KOMATSU,PC2000,8,J10020,2019-01-10T02:09:00+08:00,-3.5794,115.624766,2019-01-09,25735.0
KOMATSU,PC2000,8,J10012,2019-01-10T02:25:00+08:00,2.3333,117.568966,2019-01-09,27562.0
KOMATSU,PC2000,8,J10010,2017-08-14T00:32:00+08:00,0.816599,117.524366,2017-08-13,23502.0
KOMATSU,PC2000,8,J10008,2019-01-10T02:09:00+08:00,2.003633,117.365467,2019-01-09,11705.0
KOMATSU,PC2000,8,J10007,2019-01-10T02:43:00+08:00,1.990866,117.348366,2019-01-09,38624.0
KOMATSU,PC2000,8,J10005,2019-01-10T02:43:00+08:00,1.982899,117.344233,2019-01-09,39362.0
KOMATSU,PC2000,8,J10003,2017-11-01T02:41:00+08:00,2.342367,117.558033,2017-10-31,46259.0
KOMATSU,PC2000,8,J10002,2018-09-12T02:38:00+08:00,-1.904066,115.858666,2018-09-11,40267.0
KOMATSU,PC2000,8,J10001,2019-01-08T21:07:00+08:00,-3.631432,115.618832,2019-01-09,34977.0
KOMATSU,PC2000,8,20759,2019-01-10T01:12:00+07:00,-0.700599,116.929966,2019-01-09,528.0
KOMATSU,PC2000,8,20758,2019-01-10T01:17:00+07:00,-3.028366,115.1695,2019-01-09,620.0
KOMATSU,PC2000,8,20746,2019-01-10T02:38:00+08:00,1.9132,117.312967,2019-01-09,2498.0
KOMATSU,PC2000,8,20738,2019-01-10T01:35:00+07:00,1.0221,117.636933,2019-01-09,2882.0
KOMATSU,PC2000,8,20732,2019-01-10T01:35:00+07:00,1.0789,117.675467,2019-01-09,3655.0
KOMATSU,PC2000,8,20725,2019-01-05T02:36:00+08:00,0.546733,116.106533,2019-01-04,2279.0
KOMATSU,PC2000,8,20724,2019-01-10T02:25:00+08:00,-2.3521,115.598466,2019-01-09,3553.0
KOMATSU,PC2000,8,20723,2019-01-10T01:29:00+07:00,0.513166,116.098533,2019-01-09,4163.0
KOMATSU,PC2000,8,20722,2018-05-06T02:09:00+08:00,1.924966,117.301766,2018-05-05,509.0
KOMATSU,PC2000,8,20721,2019-01-10T01:09:00+07:00,-0.232766,114.722899,2019-01-09,23755.0
KOMATSU,PC2000,8,20719,2019-01-10T01:56:00+08:00,1.9032,117.291233,2019-01-09,5141.0
KOMATSU,PC2000,8,20718,2019-01-08T01:21:00+07:00,0.547367,116.146332,2019-01-07,4036.0
KOMATSU,PC2000,8,20713,2019-01-09T01:16:00+07:00,0.5513,116.142433,2019-01-08,3953.0
KOMATSU,PC2000,8,20706,2019-01-10T01:35:00+08:00,-2.352166,115.598366,2019-01-09,5909.0
KOMATSU,PC2000,8,20705,2019-01-10T01:28:00+07:00,1.062866,117.656733,2019-01-09,6719.0
KOMATSU,PC2000,8,20696,2019-01-10T02:33:00+08:00,-3.555366,115.635499,2019-01-09,6157.0
KOMATSU,PC2000,8,20695,2019-01-10T02:28:00+08:00,-3.550933,115.633266,2019-01-09,5630.0
KOMATSU,PC2000,8,20694,2019-01-09T02:31:00+08:00,-3.547333,115.637799,2019-01-08,5949.0
KOMATSU,PC2000,8,20690,2017-11-23T02:25:00+08:00,1.9115,117.293232,2017-11-22,407.0
KOMATSU,PC2000,8,20686,2019-01-10T01:29:00+07:00,3.657766,117.230999,2019-01-09,7358.0
KOMATSU,PC2000,8,20665,2019-01-10T02:00:00+08:00,-0.1595,117.166199,2019-01-09,10593.0
KOMATSU,PC2000,8,20662,2019-01-10T01:32:00+07:00,0.231432,117.250999,2019-01-09,11241.0
KOMATSU,PC2000,8,20659,2019-01-10T02:33:00+08:00,-1.570866,115.243066,2019-01-09,7953.0
KOMATSU,PC2000,8,20655,2019-01-10T02:04:00+08:00,-2.350833,115.598733,2019-01-09,10710.0
KOMATSU,PC2000,8,20654,2019-01-10T02:00:00+08:00,-1.565033,115.215266,2019-01-09,8339.0
KOMATSU,PC2000,8,20652,2019-01-10T01:01:00+07:00,-3.257666,116.0133,2019-01-09,7283.0
KOMATSU,PC2000,8,20651,2019-01-10T01:37:00+07:00,0.230666,117.249299,2019-01-09,12003.0
KOMATSU,PC2000,8,20650,2019-01-10T02:16:00+08:00,-0.688832,116.936199,2019-01-09,10023.0
KOMATSU,PC2000,8,20640,2019-01-10T01:14:00+07:00,1.076099,117.675833,2019-01-09,12067.0
KOMATSU,PC2000,8,20639,2019-01-10T01:14:00+07:00,1.018099,117.639133,2019-01-09,12099.0
KOMATSU,PC2000,8,20506,2014-10-08T02:26:00+08:00,-3.7258,103.785467,2014-10-08,6923.0
KOMATSU,PC2000,8,20415,2019-01-09T02:28:00+08:00,-0.699,116.931266,2019-01-08,25690.0
KOMATSU,PC2000,8,20409,2019-01-10T02:01:00+08:00,1.998966,117.355066,2019-01-09,33579.0
KOMATSU,PC2000,8,20390,2019-01-10T02:04:00+08:00,2.3294,117.556266,2019-01-09,33319.0
KOMATSU,PC2000,8,20375,2019-01-10T01:19:00+07:00,0.190499,117.347933,2019-01-09,40682.0
KOMATSU,PC2000,8,20364,2015-07-23T02:32:00+08:00,-2.600766,115.9613,2015-07-22,19474.0
KOMATSU,PC2000,8,20358,2018-12-19T08:55:00+08:00,2.376366,117.562533,2019-01-09,39798.0
KOMATSU,PC2000,8,20356,2019-01-10T01:03:00+07:00,0.190066,117.348166,2019-01-09,36652.0
KOMATSU,PC2000,8,20348,2019-01-10T02:37:00+08:00,-3.877367,115.118232,2019-01-09,35137.0
KOMATSU,PC2000,8,20347,2019-01-10T02:35:00+08:00,2.3319,117.568466,2019-01-09,34021.0
KOMATSU,PC2000,8,20335,2019-01-09T02:25:00+08:00,2.002333,117.386533,2019-01-08,41733.0
KOMATSU,PC2000,8,20325,2019-01-10T02:13:00+08:00,2.182899,117.458699,2019-01-09,40533.0
KOMATSU,PC2000,8,20313,2019-01-09T02:18:00+08:00,2.340533,117.559,2019-01-08,36313.0
KOMATSU,PC2000,8,20312,2019-01-10T02:14:00+08:00,-2.275933,115.488533,2019-01-09,39716.0
KOMATSU,PC2000,8,20300,2017-12-21T02:35:00+08:00,2.210499,117.397632,2017-12-20,38218.0
KOMATSU,PC2000,8,20293,2019-01-09T02:30:00+08:00,2.3321,117.573066,2019-01-08,35954.0
KOMATSU,PC2000,8,20291,2019-01-10T02:26:00+08:00,2.338499,117.561699,2019-01-09,46860.0
KOMATSU,PC2000,8,20289,2019-01-09T02:34:00+08:00,-2.279899,115.498533,2019-01-08,49787.0
KOMATSU,PC2000,8,20285,2019-01-10T02:45:00+08:00,1.990999,117.350233,2019-01-09,40619.0
KOMATSU,PC2000,8,20272,2019-01-10T02:14:00+08:00,0.823166,117.5159,2019-01-09,38804.0
KOMATSU,PC2000,8,20256,2019-01-10T02:04:00+08:00,2.261533,117.374433,2019-01-09,38880.0
KOMATSU,PC2000,8,20255,2019-01-09T02:25:00+08:00,-1.897199,115.869,2019-01-08,42955.0
KOMATSU,PC2000,8,20252,2019-01-02T02:06:00+08:00,-1.918567,115.849933,2019-01-01,44181.0
KOMATSU,PC2000,8,20244,2019-01-10T02:06:00+08:00,2.0007,117.390033,2019-01-09,13347.0
KOMATSU,PC2000,8,20242,2017-06-12T02:41:00+08:00,-3.159366,115.2621,2017-06-11,33135.0
KOMATSU,PC2000,8,20237,2019-01-10T02:43:00+08:00,2.179133,117.448633,2019-01-09,48066.0
KOMATSU,PC2000,8,20225,2019-01-09T02:05:00+08:00,-1.902533,115.8546,2019-01-08,54878.0
KOMATSU,PC2000,8,20218,2019-01-10T02:17:00+08:00,-2.267799,115.499899,2019-01-09,44380.0
KOMATSU,PC2000,8,20217,2019-01-10T02:39:00+08:00,-1.915499,115.848533,2019-01-09,48870.0
KOMATSU,PC2000,8,20207,2019-01-10T02:06:00+08:00,-3.151266,115.269266,2019-01-09,39421.0
KOMATSU,PC2000,8,20197,2016-02-08T18:38:00+08:00,0.8188,117.590033,2019-01-10,43211.0
KOMATSU,PC2000,8,20193,2016-02-08T07:11:00+08:00,0.819099,117.5902,2016-02-07,29108.0
KOMATSU,PC2000,8,20127,2018-07-25T06:12:00+08:00,2.004133,117.367399,2019-01-09,53196.0
KOMATSU,PC2000,8,20126,2019-01-10T01:59:00+08:00,-1.900333,115.857999,2019-01-09,42915.0
KOMATSU,PC2000,8,20116,2018-06-21T01:54:00+08:00,2.334033,117.565933,2018-06-20,44240.0
KOMATSU,PC2000,8,20115,2019-01-10T02:04:00+08:00,2.332766,117.556667,2019-01-09,49213.0
KOMATSU,PC2000,8,20107,2018-11-11T07:25:00+08:00,1.995966,117.3777,2018-11-10,46356.0
KOMATSU,PC2000,8,20105,2017-11-14T09:03:00+08:00,1.994033,117.337766,2018-06-15,51578.0
KOMATSU,PC2000,8,20100,2018-03-03T02:16:00+08:00,-1.889033,115.853766,2018-03-02,41596.0
KOMATSU,PC2000,8,20094,2019-01-10T02:14:00+08:00,-3.876466,115.122799,2019-01-09,49099.0
KOMATSU,PC2000,8,20091,2019-01-10T02:44:00+08:00,2.000866,117.380333,2019-01-09,2643.0
KOMATSU,PC2000,8,20081,2018-09-30T15:28:00+08:00,-3.8775,115.118466,2019-01-09,49480.0
KOMATSU,PC2000,8,20075,2017-06-14T02:06:00+08:00,-2.2619,115.498066,2017-06-13,46136.0
KOMATSU,PC2000,8,20073,2019-01-07T00:34:00+08:00,-1.887466,115.857333,2019-01-06,55864.0
KOMATSU,PC2000,8,20071,2018-05-12T11:22:00+08:00,2.004466,117.378433,2019-01-09,59805.0
KOMATSU,PC2000,8,20041,2019-01-09T02:29:00+08:00,-2.268166,115.495599,2019-01-08,46230.0
KOMATSU,PC2000,8,20036,2019-01-10T02:38:00+08:00,-1.915599,115.8458,2019-01-09,61647.0
KOMATSU,PC2000,8,20032,2019-01-09T02:12:00+08:00,-3.625866,115.620066,2019-01-08,48504.0
KOMATSU,PC2000,8,20028,2019-01-10T02:38:00+08:00,1.990366,117.350333,2019-01-09,6104.0
KOMATSU,PC2000,8,20021,2017-12-04T19:07:00+08:00,2.000066,117.378499,2018-06-02,45472.0
KOMATSU,PC2000,8,20020,2019-01-09T02:34:00+08:00,1.999133,117.377433,2019-01-08,54591.0
KOMATSU,PC200,8M0,J60709,2019-01-10T01:21:19+07:00,-6.150166,106.934633,2019-01-09,0.0
KOMATSU,PC200,8M0,J60708,2019-01-09T01:02:19+07:00,-6.150566,106.9346,2019-01-08,4.0
KOMATSU,PC200,8M0,J60707,2019-01-10T01:36:19+07:00,-6.149867,106.934333,2019-01-09,5.0
KOMATSU,PC200,8M0,J60706,2019-01-10T01:24:20+07:00,-6.150132,106.934699,2019-01-09,7.0
KOMATSU,PC200,8M0,J60705,2019-01-10T01:14:20+07:00,-6.963533,110.442833,2019-01-09,19.0
KOMATSU,PC200,8M0,J60704,2019-01-10T01:28:20+07:00,-6.154199,106.936866,2019-01-09,7.0
KOMATSU,PC200,8M0,J60703,2019-01-10T04:29:12+07:00,-7.5565,111.896332,2019-01-09,9.0
KOMATSU,PC200,8M0,J60702,2019-01-10T01:24:21+07:00,-6.154466,106.936533,2019-01-09,7.0
KOMATSU,PC200,8M0,J60701,2019-01-10T01:51:21+07:00,-3.4,114.667399,2019-01-09,9.0
KOMATSU,PC200,8M0,J60700,2019-01-05T14:13:28+07:00,-6.153766,106.936667,2019-01-05,9.0
KOMATSU,PC200,8M0,J60699,2019-01-10T01:47:23+07:00,-3.594,115.625666,2019-01-09,256.0
KOMATSU,PC200,8M0,J60698,2019-01-10T01:30:23+07:00,-3.399766,114.667199,2019-01-09,11.0
KOMATSU,PC200,8M0,J60697,2019-01-10T01:12:23+07:00,-2.9451,114.964766,2019-01-09,582.0
KOMATSU,PC200,8M0,J60696,2019-01-10T01:07:23+07:00,-1.534133,127.413033,2019-01-09,428.0
KOMATSU,PC200,8M0,J60695,2019-01-10T01:05:00+07:00,-2.756966,114.885766,2019-01-09,794.0
KOMATSU,PC200,8M0,J60694,2019-01-10T01:06:23+07:00,-1.7007,112.878499,2019-01-09,183.0
KOMATSU,PC200,8M0,J60693,2019-01-10T01:31:00+07:00,-2.792166,115.159199,2019-01-09,607.0
KOMATSU,PC200,8M0,J60692,2019-01-10T01:37:24+07:00,-2.945066,115.013599,2019-01-09,283.0
KOMATSU,PC200,8M0,J60691,2019-01-10T01:50:24+07:00,0.152166,109.6708,2019-01-09,121.0
KOMATSU,PC200,8M0,J60690,2019-01-10T01:41:00+07:00,-1.216866,110.496667,2019-01-09,1203.0
KOMATSU,PC200,8M0,J60689,2019-01-10T01:47:24+07:00,-6.256033,106.960732,2019-01-09,509.0
KOMATSU,PC200,8M0,J60688,2019-01-10T01:31:25+07:00,-1.187,110.496766,2019-01-09,12.0
KOMATSU,PC200,8M0,J60687,2019-01-10T01:25:25+07:00,-1.571067,127.441833,2019-01-09,573.0
KOMATSU,PC200,8M0,J60686,2019-01-10T01:30:25+07:00,-6.621233,105.996233,2019-01-09,408.0
KOMATSU,PC200,8M0,J60685,2019-01-10T01:23:25+07:00,-1.778433,100.850766,2019-01-09,292.0
KOMATSU,PC200,8M0,J60684,2019-01-10T01:34:00+07:00,-0.520599,117.290266,2019-01-09,1518.0
KOMATSU,PC200,8M0,J60683,2019-01-10T01:56:26+07:00,-6.1538,106.936566,2019-01-09,18.0
KOMATSU,PC200,8M0,J60682,2019-01-10T01:03:26+07:00,-6.207166,107.102566,2019-01-09,1020.0
KOMATSU,PC200,8M0,J60681,2019-01-10T01:35:26+07:00,-1.3863,113.061633,2019-01-09,876.0
KOMATSU,PC200,8M0,J60680,2019-01-10T01:08:26+07:00,-6.422766,106.200266,2019-01-09,1183.0
KOMATSU,PC200,8M0,J60679,2019-01-10T01:39:27+07:00,-3.399833,114.667399,2019-01-09,15.0
KOMATSU,PC200,8M0,J60678,2019-01-10T01:23:27+07:00,0.7238,101.4476,2019-01-09,1438.0
KOMATSU,PC200,8M0,J60677,2019-01-09T01:35:27+07:00,0.688567,101.452199,2019-01-08,1431.0
KOMATSU,PC200,8M0,J60676,2019-01-10T01:11:28+07:00,0.711199,101.437133,2019-01-09,1449.0
KOMATSU,PC200,8M0,J60675,2019-01-10T01:19:28+07:00,0.711067,101.437299,2019-01-09,1356.0
KOMATSU,PC200,8M0,J60674,2019-01-10T01:19:28+07:00,0.711033,101.437299,2019-01-09,1454.0
KOMATSU,PC200,8M0,J60673,2019-01-10T01:24:28+07:00,0.811266,127.375366,2019-01-09,695.0
KOMATSU,PC200,8M0,J60672,2019-01-10T01:09:28+07:00,-7.904466,110.054266,2019-01-09,69.0
KOMATSU,PC200,8M0,J60671,2019-01-10T01:30:28+07:00,-1.1032,115.115666,2019-01-09,2867.0
KOMATSU,PC200,8M0,J60670,2019-01-10T01:14:00+07:00,0.846799,118.6059,2019-01-09,774.0
KOMATSU,PC200,8M0,J60669,2019-01-10T01:56:28+07:00,-6.154433,106.9365,2019-01-09,21.0
KOMATSU,PC200,8M0,J60668,2019-01-10T01:34:28+07:00,-6.566667,106.641667,2019-01-09,1533.0
KOMATSU,PC200,8M0,J60667,2019-01-10T01:12:29+07:00,3.548733,116.632466,2019-01-09,587.0
KOMATSU,PC200,8M0,J60666,2019-01-10T02:01:00+08:00,-0.148033,117.179133,2019-01-09,2819.0
KOMATSU,PC200,8M0,J60665,2019-01-10T01:45:00+07:00,-2.658533,103.437032,2019-01-09,1656.0
KOMATSU,PC200,8M0,J60664,2019-01-10T01:42:29+07:00,0.156432,111.097233,2019-01-09,1557.0
KOMATSU,PC200,8M0,J60663,2019-01-10T01:04:00+07:00,3.637299,117.235966,2019-01-09,4279.0
KOMATSU,PC200,8M0,J60662,2019-01-10T01:33:00+07:00,3.637632,117.235433,2019-01-09,3424.0
KOMATSU,PC200,8M0,J60661,2019-01-10T01:07:00+07:00,-3.448266,119.606633,2019-01-09,279.0
KOMATSU,PC200,8M0,J60660,2019-01-10T01:39:29+07:00,-0.6152,114.807466,2019-01-09,2084.0
KOMATSU,PC200,8M0,J60659,2019-01-10T01:03:00+07:00,3.683333,117.227766,2019-01-09,3631.0
KOMATSU,PC200,8M0,J60658,2019-01-10T01:49:31+07:00,3.653733,117.218966,2019-01-09,3796.0
KOMATSU,PC200,8M0,J60657,2019-01-10T01:01:31+07:00,3.691099,117.2139,2019-01-09,3860.0
KOMATSU,PC200,8M0,J60656,2019-01-10T01:08:31+07:00,3.653966,117.219033,2019-01-09,3793.0
KOMATSU,PC200,8M0,J60655,2019-01-10T02:12:00+08:00,-2.945732,115.242866,2019-01-09,4309.0
KOMATSU,PC200,8M0,J60654,2019-01-10T01:24:31+07:00,3.667799,117.225766,2019-01-09,5391.0
KOMATSU,PC200,8M0,J60653,2019-01-10T01:22:31+07:00,3.638166,117.233033,2019-01-09,5685.0
KOMATSU,PC200,8M0,J60652,2019-01-10T01:24:31+07:00,3.6676,117.2259,2019-01-09,5152.0
KOMATSU,PC200,8M0,J60651,2019-01-10T01:21:31+07:00,3.638099,117.232866,2019-01-09,5836.0
KOMATSU,PC200,8M0,J60650,2019-01-10T01:22:00+07:00,3.638333,117.232999,2019-01-09,5119.0
KOMATSU,PC200,8M0,J60649,2019-01-10T01:35:32+07:00,3.638366,117.232967,2019-01-09,5177.0
KOMATSU,PC200,8M0,J60648,2019-01-10T01:43:00+07:00,-2.201533,110.7815,2019-01-09,6868.0
KOMATSU,PC200,8M0,J60647,2019-01-10T01:45:00+07:00,-2.226099,110.801833,2019-01-09,16511.0
KOMATSU,PC200,8M0,J60646,2019-01-10T01:48:32+07:00,3.667766,117.225533,2019-01-09,5630.0
KOMATSU,PC200,8M0,J60645,2019-01-10T02:01:00+08:00,0.706432,117.483033,2019-01-09,4012.0
KOMATSU,PC200,8M0,J60644,2019-01-10T01:09:32+07:00,-0.305467,117.022632,2019-01-09,885.0
KOMATSU,PC200,8M0,J60643,2019-01-10T01:57:33+07:00,-6.952199,110.407299,2019-01-09,416.0
KOMATSU,PC200,8M0,J60642,2019-01-10T01:47:33+07:00,-6.952899,110.407766,2019-01-09,687.0
KOMATSU,PC200,8M0,J60641,2019-01-10T01:08:33+07:00,-6.106166,106.955833,2019-01-09,659.0
KOMATSU,PC200,8M0,J60640,2019-01-10T01:37:32+07:00,-6.105,106.9563,2019-01-09,1470.0
KOMATSU,PC200,8M0,J60639,2019-01-10T01:19:33+07:00,-6.1565,106.9439,2019-01-09,1164.0
KOMATSU,PC200,8M0,J60638,2019-01-10T01:12:00+07:00,-6.156566,106.943766,2019-01-09,1160.0
KOMATSU,PC200,8M0,J60637,2019-01-10T01:10:34+07:00,0.801667,102.420266,2019-01-09,2109.0
KOMATSU,PC200,8M0,J60636,2019-01-10T01:28:35+07:00,-2.642999,134.208232,2019-01-09,1835.0
KOMATSU,PC200,8M0,J60635,2019-01-10T02:07:39+08:00,-3.361533,113.876599,2019-01-09,8043.0
KOMATSU,PC200,8M0,J60634,2019-01-10T01:42:00+07:00,-2.255,115.447799,2019-01-09,2554.0
KOMATSU,PC200,8M0,J60633,2019-01-10T01:28:36+07:00,-7.274867,112.746199,2019-01-09,2597.0
KOMATSU,PC200,8M0,J60632,2019-01-10T01:41:36+07:00,-7.221233,112.600599,2019-01-09,2833.0
KOMATSU,PC200,8M0,J60631,2019-01-10T01:32:36+07:00,0.257899,116.842799,2019-01-09,341.0
KOMATSU,PC200,8M0,J60630,2019-01-10T01:44:38+07:00,-2.362199,100.973866,2019-01-09,2367.0
KOMATSU,PC200,8M0,J60629,2019-01-10T01:35:38+07:00,-2.145166,100.9164,2019-01-09,2024.0
KOMATSU,PC200,8M0,J60628,2019-01-10T01:34:00+07:00,0.302999,110.300132,2019-01-09,8602.0
KOMATSU,PC200,8M0,J60627,2019-01-10T01:16:38+07:00,-2.347733,112.353866,2019-01-09,4520.0
KOMATSU,PC200,8M0,J60626,2019-01-10T01:41:38+07:00,0.599266,116.802533,2019-01-09,4580.0
KOMATSU,PC200,8M0,J60625,2019-01-10T02:40:38+08:00,-3.229033,113.688099,2019-01-09,7398.0
KOMATSU,PC200,8M0,J60624,2019-01-10T02:04:39+08:00,-1.707066,113.857367,2019-01-09,3037.0
KOMATSU,PC200,8M0,J60623,2019-01-10T01:33:39+07:00,-2.640633,115.4294,2019-01-09,37.0
KOMATSU,PC200,8M0,J60622,2019-01-09T23:12:23+07:00,0.4001,128.304199,2019-01-09,3677.0
KOMATSU,PC200,8M0,J60621,2019-01-10T01:42:39+07:00,0.399666,128.3046,2019-01-09,3313.0
KOMATSU,PC200,8M0,J60620,2019-01-10T01:37:39+07:00,-9.3175,125.002866,2019-01-09,3505.0
KOMATSU,PC200,8M0,J60618,2019-01-10T01:35:00+07:00,-0.1945,114.891199,2019-01-09,6028.0
KOMATSU,PC200,8M0,J60617,2019-01-10T01:10:40+07:00,-2.530266,111.0951,2019-01-09,2983.0
KOMATSU,PC200,8M0,J60616,2019-01-10T01:06:40+07:00,-8.860233,116.126699,2019-01-09,4166.0
KOMATSU,PC200,8M0,J60615,2019-01-10T01:15:40+07:00,-2.815233,114.806432,2019-01-09,3474.0
KOMATSU,PC200,8M0,J60614,2019-01-10T01:12:00+07:00,-2.815233,114.805866,2019-01-09,3740.0
KOMATSU,PC200,8M0,J60613,2019-01-10T01:22:39+07:00,-2.815233,114.805966,2019-01-09,3830.0
KOMATSU,PC200,8M0,J60612,2019-01-10T01:17:40+07:00,-2.815233,114.806733,2019-01-09,3685.0
KOMATSU,PC200,8M0,J60611,2019-01-09T01:19:36+07:00,-6.618166,107.947233,2019-01-08,4880.0
KOMATSU,PC200,8M0,J60610,2019-01-10T01:40:00+07:00,-7.147367,111.575566,2019-01-09,1254.0
KOMATSU,PC200,8M0,J60609,2018-12-15T11:37:37+08:00,-1.744733,113.893699,2018-12-16,1804.0
KOMATSU,PC200,8M0,J60608,2019-01-10T01:32:43+07:00,-7.791067,110.712799,2019-01-09,2412.0
KOMATSU,PC200,8M0,J60607,2019-01-10T01:02:43+07:00,-8.010866,110.729799,2019-01-09,2241.0
KOMATSU,PC200,8M0,J60606,2019-01-10T01:35:43+07:00,-7.7857,110.139699,2019-01-09,1950.0
KOMATSU,PC200,8M0,J60605,2019-01-10T01:13:43+07:00,-1.4652,134.020433,2019-01-09,2140.0
KOMATSU,PC200,8M0,J60604,2019-01-10T02:04:00+08:00,-0.6894,117.2559,2019-01-09,3992.0
KOMATSU,PC200,8M0,J60603,2019-01-10T02:58:44+08:00,-3.226799,113.722666,2019-01-09,7715.0
KOMATSU,PC200,8M0,J60602,2019-01-10T01:20:43+07:00,-2.640533,115.429666,2019-01-09,241.0
KOMATSU,PC200,8M0,J60599,2019-01-10T01:43:44+07:00,-3.448333,119.6065,2019-01-09,843.0
KOMATSU,PC200,8M0,J60598,2019-01-10T01:40:44+07:00,-5.143966,103.934366,2019-01-09,2121.0
KOMATSU,PC200,8M0,J60597,2019-01-09T01:56:42+07:00,3.683133,117.235266,2019-01-08,7641.0
KOMATSU,PC200,8M0,J60596,2019-01-10T01:26:44+07:00,-2.362466,115.580599,2019-01-09,4283.0
KOMATSU,PC200,8M0,J60595,2018-12-06T11:23:51+07:00,-7.0288,107.8844,2019-01-09,4755.0
KOMATSU,PC200,8M0,J60594,2019-01-10T01:55:44+07:00,-6.822766,107.142032,2019-01-09,7358.0
KOMATSU,PC200,8M0,J60593,2019-01-10T01:01:00+07:00,-7.189167,106.547466,2019-01-09,4174.0
KOMATSU,PC200,8M0,J60592,2019-01-10T01:47:44+07:00,-6.358567,107.253499,2019-01-09,4115.0
KOMATSU,PC200,8M0,J60591,2019-01-08T11:30:34+07:00,-6.399099,107.195266,2019-01-09,4226.0
KOMATSU,PC200,8M0,J60590,2019-01-10T01:25:44+07:00,-2.360966,136.503966,2019-01-09,1762.0
KOMATSU,PC200,8M0,J60589,2019-01-10T01:45:44+07:00,-6.950366,110.440033,2019-01-09,3388.0
KOMATSU,PC200,8M0,J60588,2019-01-10T01:47:15+07:00,-6.872166,109.3152,2019-01-09,3544.0
KOMATSU,PC200,8M0,J60587,2018-02-12T13:49:17+07:00,-6.889266,110.5439,2019-01-09,4355.0
KOMATSU,PC200,8M0,J60586,2019-01-10T01:07:44+07:00,-6.945499,110.443366,2019-01-09,4378.0
KOMATSU,PC200,8M0,J60585,2019-01-10T01:11:44+07:00,-5.324099,122.641366,2019-01-09,4956.0
KOMATSU,PC200,8M0,J60582,2019-01-10T01:22:45+07:00,-7.021599,109.7364,2019-01-09,4930.0
KOMATSU,PC200,8M0,J60581,2019-01-10T01:28:45+07:00,-3.770467,102.522466,2019-01-09,6423.0
KOMATSU,PC200,8M0,J60579,2018-10-19T17:26:40+07:00,-6.126766,106.854899,2018-10-19,711.0
KOMATSU,PC200,8M0,J60578,2019-01-10T01:11:45+07:00,-7.101466,109.081099,2019-01-09,6355.0
KOMATSU,PC200,8M0,J60577,2019-01-10T01:17:45+07:00,-6.126633,106.854933,2019-01-09,1222.0
KOMATSU,PC200,8M0,J60576,2018-12-26T01:01:44+07:00,-6.126432,106.855999,2018-12-25,1893.0
KOMATSU,PC200,8M0,J60575,2018-06-11T15:55:22+07:00,-7.113099,109.316233,2019-01-09,5794.0
KOMATSU,PC200,8M0,J60574,2018-06-11T15:50:22+07:00,-7.113099,109.316199,2019-01-09,5818.0
KOMATSU,PC200,8M0,J60573,2019-01-10T01:33:00+07:00,0.672933,117.547899,2019-01-09,10725.0
KOMATSU,PC200,8M0,J60572,2019-01-10T01:40:45+07:00,0.8144,101.363567,2019-01-09,8127.0
KOMATSU,PC200,8M0,J60571,2019-01-10T01:38:45+07:00,0.814699,101.351166,2019-01-09,2611.0
KOMATSU,PC200,8M0,J60570,2019-01-10T01:39:45+07:00,1.302066,101.2263,2019-01-09,3180.0
KOMATSU,PC200,8M0,J60569,2019-01-10T01:27:45+07:00,-2.294566,115.488466,2019-01-09,5309.0
KOMATSU,PC200,8M0,J60568,2019-01-10T01:35:00+07:00,-2.1795,115.512933,2019-01-09,5396.0
KOMATSU,PC200,8M0,J60567,2019-01-10T01:13:45+07:00,-7.1015,109.081067,2019-01-09,6355.0
KOMATSU,PC200,8M0,J60566,2018-07-21T01:29:39+07:00,-7.050399,109.348099,2018-07-21,5757.0
KOMATSU,PC200,8M0,J60565,2019-01-10T01:42:45+07:00,-2.974366,140.702899,2019-01-09,1213.0
KOMATSU,PC200,8M0,J60564,2019-01-10T01:39:45+07:00,-6.572833,107.594799,2019-01-09,7547.0
KOMATSU,PC200,8M0,J60563,2019-01-10T01:31:00+07:00,0.666033,117.514366,2019-01-09,9982.0
KOMATSU,PC200,8M0,J60562,2019-01-10T01:47:45+07:00,-7.147733,111.575666,2019-01-09,1939.0
KOMATSU,PC200,8M0,J60561,2019-01-10T01:29:45+07:00,-7.0265,110.7882,2019-01-09,4139.0
KOMATSU,PC200,8M0,J60560,2019-01-10T01:18:45+07:00,-6.150666,106.652333,2019-01-09,1020.0
KOMATSU,PC200,8M0,J60559,2019-01-10T01:51:45+07:00,-5.3157,123.536599,2019-01-09,963.0
KOMATSU,PC200,8M0,J60555,2018-12-17T01:26:44+07:00,-6.172799,106.638932,2018-12-16,1239.0
KOMATSU,PC200,8M0,J60554,2019-01-10T02:42:45+08:00,-3.643832,115.622133,2019-01-09,9589.0
KOMATSU,PC200,8M0,J60553,2019-01-10T01:11:45+07:00,-6.337933,106.7459,2019-01-09,3350.0
KOMATSU,PC200,8M0,J60552,2018-12-19T05:36:58+07:00,-0.804633,132.429766,2018-12-18,1123.0
KOMATSU,PC200,8M0,J60551,2019-01-10T01:48:45+07:00,-8.588166,116.106166,2019-01-09,2691.0
